微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KdSAI65pj,https://weibo.cn/comment/KdSAI65pj?uid=1648736703&rl=0#cmtfrm,"转发理由:""我，女的，为什么要去认可男本位思考呀？我活腻了吗？""  
原始用户: 宇宙尘埃2021
转发内容: #谈谈贾宝玉#有人说贾宝玉可取，是因为他有对抗封建制度的意识。呵呵，他反抗的，不过他自己遭受到的父权统治而已，他会放弃妻妾成群、与诸多美貌男孩调情甚至有可能作爱的机会（第九回，金荣讲话，谁知道宝玉有没有和秦钟“肏屁股”）？ 不会的。封建制度给到夫权的蜜糖，他可甘之如饴呢。”不肖种种大承笞挞”一章宝玉为何被父亲打？第一他戏弄金钏导致她投井自杀，第二他和美貌男戏子蒋玉涵情状暧昧。贾政这才收拾他。如果大家认为贾宝玉肆意伸张自己男女通吃的情欲，是特别的可取，特别的值得赞美，那还是男本位。因为红楼梦里有个多姑娘，性欲强，到处睡，情欲伸张得不得了（这还没顺便搞百合哪），但曹雪芹笔下她却显得猥琐龌龊淫荡。凤姐么，倒是隐约透出她偷情贾蓉的迹象，笔触也显得中立。但是照描写贾宝玉的那种自然的情感偏向，差太远了吧？（同样性生活放荡最后自杀的尤二姐，曹的态度是同情却又厌恶，对可怜贱货的态度）。不是要歌颂生命力么？不是要赞美情欲吗？怎么这么双标？曹雪芹之类的男作者的朴素人本主义思想，高度也就到这里了。他们的智慧通达柔软客观冷静公正，游不出既得利益男权的那一方小小的水域。星辰大海就在前方，他们看不见。是是是，人都有历史局限性。问题是后来者为何要去体谅并接受历史局限性？贾宝玉之类的角色，挟男性之蓬勃情欲，借以对抗父权，两方激烈交锋，争夺话语权。一时间尸横遍野血流成河，刀下具具都是女人的尸体。女性读者居然拍手叫好，赞它为“历史的进步”？有人（尤其红粉）看了我这段话想必大为震怒：“照你这样子解读，经典几乎大部分要被否定，岂有此理？荒唐！”本来就是！我，女的。作为一个女本位思考的人，当我被启蒙后，用女本位方式思考，从古到今的许多经典文学影视作品，就是显得可笑可恨。请问有什么不可以吗？我，女的，为什么要去认可男本位思考呀？我活腻了吗？整个人类历史的艺术创作，百分之九十九点九九，全部男本位意识。我就是不认可，并且要写出我的不认可。//@爱上四叶草的冬冬猴:贾宝玉在主观上是想对抗建制的，但是客观上他无力对抗。所以才是悲剧。         [组图共2张]      原图                     ",False,无,2021-05-04 10:41,微博 weibo.com,8600,232,609
KdROGqDsq,https://weibo.cn/comment/KdROGqDsq?uid=1648736703&rl=0#cmtfrm,"转发理由://@yourcybermoonlight: //@猪猪不爱皮皮虾:小女孩被教育得真好//@反射弧超长星人影九:家教问题，生了男孩就懒得教了“反正不吃亏”//@硬睌睌:想起昨天那个理直气壮跟我说5岁男孩大小便不能自理的了。所以接男孩图个啥？图给儿子把尿到小学的生活很充实吗？  
原始用户: 花樽哟
转发内容: 2岁的小女孩都知道自己是女孩子不能进男厕，怎么5/6岁的男孩进女厕就是理所当然了？说就是你刻薄，跟几岁小孩子计较，几岁小孩懂什么？你要再多说两句，男宝他妈指不定还得跟你干起来。那句话说得真没错，2021年了，女人还在争取男的不进女厕所的权利，就是因为这群生了男孩为虎作伥的伥鬼让渡出去的。         [组图共9张]      原图                     ",False,无,2021-05-04 08:43,微博 weibo.com,340,118,31
KdRu3ewqu,https://weibo.cn/comment/KdRu3ewqu?uid=1648736703&rl=0#cmtfrm,转发微博已被删除,False,无,2021-05-04 07:52,微博 weibo.com,264,72,17
KdQs3qOAv,https://weibo.cn/comment/KdQs3qOAv?uid=1648736703&rl=0#cmtfrm,"转发理由://@琅寰姬: //@钢牙铁齿血腥兔:今天还有一则新闻。生父强奸幼女，售卖传播性侵视频。  
原始用户: No103纪实
转发内容: 21-05-03  [组图共9张] 原图 ",False,无,2021-05-04 05:14,微博 weibo.com,162,184,34
KdQrM0XSz,https://weibo.cn/comment/KdQrM0XSz?uid=1648736703&rl=0#cmtfrm,"转发理由:以防还有谁不知道//@宇宙尘埃2021: 他们知道女人如果读了书，男人比女人聪明能干的谎言就不攻自破。所以他们折了女人的双翅，以便可以一直嘲笑她们不会飞。//@让我想个沙雕网名:所以他们其实在很清醒地吃女人  
原始用户: 觞深之渊
转发内容: 清代有些男子对女孩子读书的一种有趣看法，可以识字，但只能读女德书籍，不能让女孩子多读其他书，不能让女孩子学会写文书、诗词。因为完全不识字，也就不懂女德，势必难以交流管教，也就是部分男子吐槽的女子不读书无法教化，而且不方便管家。但读书识字多到能写文书诗词，交流范围会逐渐超出闺门。  [组图共2张] 原图 ",False,无,2021-05-04 05:13,微博 weibo.com,334,237,17
KdQnbErpk,https://weibo.cn/comment/KdQnbErpk?uid=1648736703&rl=0#cmtfrm,"转发理由://@卫庄大人我想要你的人: //@顾槑槑:飞燕说的太好了！我也是这种观点，我们要形成一种合力，就放开了制止，放开了骂，放开了嘲讽，坚决不能让他们再侵占我们女儿的空间  
原始用户: _轻成一只飞燕_
转发内容: http://t.cn/A6c32ixs你微博跑路之前不给你儿子下架一下头像吗？我们这些生女儿的网友妈妈嘴巴可是很毒的本来真的只是想骂你这头贱驴好死不死唾沫星子溅你儿子一身这算谁的呢？小朋友摊上你们这种死爹贱妈也是挺无辜的而且你们碰到那位妈妈她真的太礼貌太客气了你要是碰到我们母女我能让你儿子吓尿裤子如果认为我没必要为难同样结构下的弱势女性那我倒要问问你们贱驴为难我女儿这样的未成年小女孩时你们仙气逼人的佛光照哪儿去了呀已经2021年了哎中国女孩的妈妈还在骂骂咧咧争取厕所平权中国女孩还有路可退吗？？别跟我扯大家应该共同呼吁多建家庭洗手间你们生儿子的贱驴们呼吁了吗？学龄前男孩比女孩多出来的数字起码几百万吧光靠你们多出来这些人替儿子多喊两嗓子家庭洗手间早普及了你们喊了吗？你们喊啥了？你们特么领着儿子跑到女厕所喊正常上厕所的小女孩好死不死！！接下来这些话想对同样生了女儿的妈妈说求求你们为了女儿们支棱起来好吗？！很多生了女儿的妈妈对于小男孩进女厕所的行为是报以理解的你们知道她们的理由吗？她们说：如果我生的是儿子我也同样没办法啊……………………你没生儿子你有没有办法都不用面对这个问题（我知道爸爸也要带孩子，爸爸带女儿怎么上厕所是爸爸要解决的问题OK吗？）但她们生了儿子的已经在用实际行动给你和你女儿制造问题了你清醒一些可以吗？？如果你女儿小小年纪对这个世界的认知就是男的可以随便进女厕所那她未来真的在女厕所遭遇偷拍，骚扰，猥亵甚至更严重的性侵她很难在第一时间自卫和自救她甚至可能很难相信她并没有做错任何事因为世界一直是以错误的样子呈现给她的而这个错误的样子是她最亲密的家人默许的我觉得图片里这头贱驴给我们提供了一个很好的思路她的儿子虽然进到了女厕所但最终并没有上成女厕所是因为小女孩表达了质疑而她的妈妈也回应了女儿的质疑虽然这只是很正常的一段母女对话没有任何激烈冲突但对于小男孩来讲他确实感受到了羞愤和威胁所以他退缩了那么我们所有使用女厕所的女性无论你已育未育无论你有没有女儿再一次看到不该出现在这个场合的性别时请大声表达质疑脾气好的学图里的母女就事论事脾气差的学我问问他们家爹是不是死了脾气更差体格又好的甚至可以试试武力威慑总之我们要形成一股合力这股合力的意义就在于让所有人意识到只要男的出现在女厕所他就会【受伤】不要以为心灵创伤不算创伤对于学龄前小男孩而言一小段难忘的耻感完全可能伴随他一辈子我相信真正爱儿子的妈也不会忍心领儿子跑到女厕所来送人头最后我想再重申一下我的逻辑起点厕所平权问题不是一个“家庭问题”它是一个彻头彻尾的“性别问题”无论你是真大爱还是假慈悲只要你试图把厕所平权放进家庭问题的框架它就永远得不到解决因为所有会面临这个问题的家庭都是父权婚姻制家庭而所有所谓的婚姻平权本质都是男权让全社会为某个家庭问题买单就是婚姻霸权而最后被剥夺最惨的一定是婚外人士（永远不会“成家”的不婚女性，没有长大到足够“成家”年龄的未成年小女孩，也就是目前厕所问题上被冒犯最狠的两大群体）据我所知家庭洗手间或第三方洗手间普及得好的国家和地区绝大多数都是性别差距更低的国家和地区女性权益保障更好→女性获得更高话语权→女性更多参与社会资源分配→女性使自己的后代无论男女都可以更有尊严地使用洗手间这样的顺序，而不是相反所以厕所问题必须是一个“性别问题”希望女性形成合力尤其是家有女儿的妈妈更加要敢于愤怒把男孩头顶那块“家庭问题”的遮羞布扯掉不和上头对话不给对方眼神专注自己脚下的女性领地我们的领地才可能永远只成为我们的领地艹，费这么大劲严防死守就为了蹲个厕所咱们真挺不嫌丢人的              原图                     ",False,无,2021-05-04 05:02,微博 weibo.com,158,127,16
KdQmisqOy,https://weibo.cn/comment/KdQmisqOy?uid=1648736703&rl=0#cmtfrm,"转发理由://@纳米兔牙: 我才知道原来根本就没有什么狮子王 //@Sora-F:狮子是毫无疑问的母系社会。狮子王这种男权谎言数不胜数。  
原始用户: 写百合的无人
转发内容: 狮群驱逐入侵的雄狮，一共三只。这个狮群没有成年雄狮，也就是没有男人想要的“狮子王”。 写百合的无人的微博视频  ",False,无,2021-05-04 05:00,微博 weibo.com,152,246,11
KdQgLqGw0,https://weibo.cn/comment/KdQgLqGw0?uid=1648736703&rl=0#cmtfrm,"转发理由://@钮祜禄垂死病中惊坐起: //@林山山G://@李蔓蔓://@伊莲娜镜: 必看防身技能点！ 格斗也能取巧！力量不一定能取胜！ 不要害怕力量悬殊！战斗还未打响，害怕即输一半，因害怕不敢反抗更是死路一条！ 姐妹们一定要认识到这点啊！一定要站起来！  
原始用户: 写百合的无人
转发内容: 你们还记得某蛆王发言嘛？颈动脉被击打后“男的0.5秒站起来把你暴打一顿。” 写百合的无人的微博视频  ",False,无,2021-05-04 04:46,微博 weibo.com,123,174,7
KdQg8Cunc,https://weibo.cn/comment/KdQg8Cunc?uid=1648736703&rl=0#cmtfrm,"转发理由://@_轻成一只飞燕_: //@寄号信空缺:漫长人生里，只有浪费的那部分时间才是属于自己的，只是属于自己一个人的。其余的时间你已经靠消耗自我这种方式出卖给社会了。  
原始用户: 寄号信空缺
转发内容: 说句听起来不太正确的话，我认为人类一定要在工作（社会生产）以外的事情上找到快乐，因为只有这个时候的快乐才是纯然的快乐。虽然大众舆论一直在谴责普通人浪费时间的行为，但是什么才叫不浪费时间呢？大多数人都会说年轻人啊，不要虚度光阴，但很多人都不承认，他们眼里不属于浪费时间的事情，比如为了拿到学位证书的看书写字，为了拿到考试成绩的练习英语，为了拿到实习证书的四处奔波等等等等，没有浪费的最终目的是为了什么呢？可能是为了简历好看，是为了找个好工作，是为了起点更高地跳槽，嘴上都是这样说这些是为了提升自我，但实际上提升的是「被社会认可」的外在的可量化为生产标准的技能水平，认为这种事情才不算浪费，说到底还是为了把自己想社会出售卖个好价钱。所以不要浪费时间的逻辑真的太焦虑了，你认为那些不浪费时间的事情，包括学习更多技能，最后都是为了替社会创造更多财富不是吗？很多人都不自知，人这一生真正浪费的时间实在太少，而那些才算是仅属于自己的时间，因为其余的部分都留给社会了，那些不浪费的事情仅仅是在替社会塑造一个好的称手的工具罢了。人类应该在一些自己喜欢、但并非用来更好地消耗自我的事物上找到纯然的快乐。我觉得花在修整自我更好地为社会服务上面的时间对于自己的生命并不快乐，虽然被社会无论认定不算浪费，但那才是种牺牲。当然这个观点，主流舆论绝不认可。我也不敢说成为社会所需要的部分不好，只是希望不要活得那么焦虑，如果生来是为了社会发展，降临人世的那瞬间就已经定好自己作为工具的人生路线，那么有人可以全身心投入奉献，也有人可以随意漫步地牺牲，谁也别去指责谁不够拼尽全力不够珍视自我了。我只是觉得，人生如果曾经有一秒钟是真真切切为自己而活，就好了。#人类多样性观察                     ",False,无,2021-05-04 04:45,微博 weibo.com,139,175,4
KdPNy0tbN,https://weibo.cn/comment/KdPNy0tbN?uid=1648736703&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 钻石大UVW
转发内容: 发现传统婚礼里： “蒙头坐轿”，“全程噤声”，“不得张望”，“婚房等候”，“专人值守”……这一系列流程，更像是早期绑架强迫女性的暴行固化成了仪式……#细思极恐##跳出男权语境#  ",False,无,2021-05-04 03:34,微博 weibo.com,162,61,4
