微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KgUyycjPq,https://weibo.cn/comment/KgUyycjPq?uid=1269936063&rl=0#cmtfrm,"转发理由://@香港沉默之聲:大家有咩想同佢讲？又对香港“揽炒派”同一众“毒媒”有何评论？🤔  
原始用户: 孤烟暮蝉
转发内容: 香港黑暴期间的爆眼女，去年就去了台湾，两眼炯炯有神。  [组图共4张] 原图 ",False,无,2021-05-24 09:12 ,红米Redmi,0,0,0
KgRpug9Nh,https://weibo.cn/comment/KgRpug9Nh?uid=1269936063&rl=0#cmtfrm,"转发理由://@挖龙脉的超级鹿鼎公:呵呵  
原始用户: 荆楚公子
转发内容: #地铁# 【黑人占着一排位置躺着睡觉，还把鞋子和袜子脱掉了，站着的国人却视而不见】这样不文明的行为全程却没有一个人制止！怎么就因为他是外国人吗？无论你是哪国人都要具有做人最基本的素质！文明乘车不只是说说而已！做为一个年轻人应该懂得礼让，把座位让给真正有需要的人。例如老人，小孩，孕妇，病人等等！如果你不能做到也不应该一个人霸占一排座位，这是大家共用的地方，不是你家！正所谓没有规矩不成方圆！唉，怎么就没有人敢站出来指正黑人的错误呢？我真的想不通！#文明礼仪#         [组图共2张]      原图                     ",False,无,2021-05-24 01:12 ,红米Redmi,0,0,0
KgNh1in4Q,https://weibo.cn/comment/KgNh1in4Q?uid=1269936063&rl=0#cmtfrm,"转发理由://@不爱学习丶mata野:阴奉阳违 乱扣黑锅 改路线 结党营私 控制舆论教育界虚构历史 不知道感谢个什么劲 还基本常识//@赌输破万卷:中国人解决温饱最该感谢的是小平，基本常识  
原始用户: 洪榕
转发内容: #上海科技节# 科技是国运之争，发展科技需要全社会的共识与努力，欣慰的是，这两天我们看到了全民自发追思袁隆平先生，昨天开幕的上海科技节上，我们看到人们追逐行走在红地毯上的科学家们，已不亚于追逐影视明星。科学家们理应获得社会更多的尊重，昨天走在红地毯上的，无论是我国首位女天文台长、德高望重的叶叔华院士，上海航天首位女总指挥、有“玉兔妈妈”之称的张玉花，还是在此次抗疫中因一句“困难面前，共产党员先上”而家喻户晓的华山医院感染科主任张文宏……他们都是科学界当之无愧的明星，是这座城市的骄傲，确实是我们真正该追的“星”。                     ",False,无,2021-05-23 14:40,红米Redmi,0,0,0
KgNd70j7G,https://weibo.cn/comment/KgNd70j7G?uid=1269936063&rl=0#cmtfrm,"转发理由://@杜建国微博://@姜伟017209:蒋介石真神人也，一人可以左右一个国家的走势  
原始用户: 杜建国微博
转发内容: 再举个“爱国”贼害国的例子——蒋介石。1927年，蒋介石羽翼初丰，就清共，同时背叛了积极扶持国民党做大的苏联。1928年济南事变，日本侵华图谋毕露。1929年，蒋介石置对东北虎视眈眈的日本于不顾，打着爱国反帝的幌子，煽动反对“赤色帝国主义”的狂潮，指使张学良利用中东路问题主动进攻苏联，结果被苏联痛揍一顿。东北军的惨败后，日本趁机发动了九一八。1937年，蒋介石不得不重新交好苏联，以抵御日本。可惜，已经晚了。如果蒋介石当初不歇斯底里地反苏，不发动中东路事件，而是与苏联尽可能保持起码的友好关系，那么，九一八就不会爆发，中国人民后来就不用因为日本持续侵略而死几千万人了。                     ",False,无,2021-05-23 14:30,红米Redmi,0,0,0
KgNcG2tq0,https://weibo.cn/comment/KgNcG2tq0?uid=1269936063&rl=0#cmtfrm,"转发理由://@挖龙脉的超级鹿鼎公://@杨六郎-微博: 洋垃圾比当年在上海租借区还要疯狂，国将不国了//@知行合一处:转发微博  
原始用户: 盲龙V
转发内容: 洋垃圾火车行为纪实。 盲龙V的微博视频  ",False,无,2021-05-23 14:29,红米Redmi,0,0,0
KgNc1xikH,https://weibo.cn/comment/KgNc1xikH?uid=1269936063&rl=0#cmtfrm,"转发理由://@山AND风AND:没有任何一个正常国家会宣传异族男性。  
原始用户: 挖龙脉的超级鹿鼎公
转发内容: 我承认那些通过视频事实求是描述中国实际情况的人，算国际友好人士，算诚实的人，但是以@新华社 为代表的官媒，一向重视“外国友人”的看法，而从不重视国内主流民族反对计划生育，反对高房价，反对进口黑绿留学生，反对歧视汉族的民情，甚至一再在各种宣传画中把中国男性换成黑人，洋大人，说到底，这些官媒心中的辫子从未被割掉过，崇洋媚外的流毒在这些官媒的血管中一直在流淌。                     ",False,无,2021-05-23 14:27,红米Redmi,0,0,0
KgNbUwdXp,https://weibo.cn/comment/KgNbUwdXp?uid=1269936063&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 挖龙脉的超级鹿鼎公
转发内容: 我承认那些通过视频事实求是描述中国实际情况的人，算国际友好人士，算诚实的人，但是以@新华社 为代表的官媒，一向重视“外国友人”的看法，而从不重视国内主流民族反对计划生育，反对高房价，反对进口黑绿留学生，反对歧视汉族的民情，甚至一再在各种宣传画中把中国男性换成黑人，洋大人，说到底，这些官媒心中的辫子从未被割掉过，崇洋媚外的流毒在这些官媒的血管中一直在流淌。                     ",False,无,2021-05-23 14:27,红米Redmi,0,0,0
KgNbPvVrq,https://weibo.cn/comment/KgNbPvVrq?uid=1269936063&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 杜建国微博
转发内容: 近代历史上中国之所以混得这么惨，被人欺负得这么厉害，第一责任人是慈禧，第二责任人是蒋介石。蒋介石与引发八国联军侵华的慈禧一样，都是中华民族的历史罪人。若不是蒋介石胡来，日本本来有可能不敢发动侵华战争的。1927年，蒋介石羽翼初丰，就发动四一二，同时背叛了积极扶持国民党做大的苏联。1928年济南事变，日本侵华图谋已经毕露，可是1929年，蒋介石置对东北虎视眈眈的日本于不顾，打着爱国反帝的幌子，指使张学良利用中东路问题主动进攻苏联，结果被苏联痛揍一顿。东北军的惨败，助长了日本的侵略野心，遂发动了九一八，开启了十四年侵华战争。1937年，蒋介石不得不重新交好苏联，以抵御日本。可惜，已经晚了。如果蒋介石当初不歇斯底里地反苏，不发动中东路事件，而是与苏联尽可能保持起码的友好关系以战略威慑日本，那么，九一八就可能不会爆发，中国人民后来就不用因为日本持续侵略而死几千万人了。蒋介石不光因为1931年之后的不抵抗政策以及1937年之后的无能领导而让中华民族蒙受了重大损失，更重要同时也是一直以来被忽视的是，蒋介石之前的一些列战略失误，直接促成日本侵略中国。                     ",False,无,2021-05-23 14:27,红米Redmi,0,0,0
KgNb6yOG1,https://weibo.cn/comment/KgNb6yOG1?uid=1269936063&rl=0#cmtfrm,"转发理由://@杜建国微博:我这个观点，是我在当年托洛茨基相关论述的启发下独自得出的。这样的视角，我没见过其他人有。有没有其他人跟我同样观点，或者在我之前就发表过，欢迎网友们告诉我。  
原始用户: 杜建国微博
转发内容: 再举个“爱国”贼害国的例子——蒋介石。1927年，蒋介石羽翼初丰，就清共，同时背叛了积极扶持国民党做大的苏联。1928年济南事变，日本侵华图谋毕露。1929年，蒋介石置对东北虎视眈眈的日本于不顾，打着爱国反帝的幌子，煽动反对“赤色帝国主义”的狂潮，指使张学良利用中东路问题主动进攻苏联，结果被苏联痛揍一顿。东北军的惨败后，日本趁机发动了九一八。1937年，蒋介石不得不重新交好苏联，以抵御日本。可惜，已经晚了。如果蒋介石当初不歇斯底里地反苏，不发动中东路事件，而是与苏联尽可能保持起码的友好关系，那么，九一八就不会爆发，中国人民后来就不用因为日本持续侵略而死几千万人了。                     ",False,无,2021-05-23 14:25,红米Redmi,0,0,0
KgMXF1byr,https://weibo.cn/comment/KgMXF1byr?uid=1269936063&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 挖龙脉的超级鹿鼎公
转发内容: 企业难道不知道柴油发电机的污染更高，成本更贵的离谱吗，为什么最近广东的柴油发电机卖到断货，这些企业主是傻子吗  ",False,无,2021-05-23 13:52,红米Redmi,0,0,0
KgMXDwjyf,https://weibo.cn/comment/KgMXDwjyf?uid=1269936063&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 挖龙脉的超级鹿鼎公
转发内容: 为了环保，为了节能，发哥逼着中下游工厂用着4元一度电成本的柴油发电机，而不肯提高1毛钱电价，进行着所谓的“能源双控”，这算是帮助经济？帮助环保？保住节能？  ",False,无,2021-05-23 13:52,红米Redmi,0,0,0
KgMXhDavF,https://weibo.cn/comment/KgMXhDavF?uid=1269936063&rl=0#cmtfrm,"转发理由://@宝宝的桶喜糖铺:都去北京吧！别来其他地方，北京欢迎您。。  
原始用户: 大悟大迷
转发内容: 央视报道， 非洲人在广州崛起。这值得广而告之吗？向全世界黑人招手吗？ 大悟大迷的微博视频  ",False,无,2021-05-23 13:51,红米Redmi,0,0,0
KgMWp1HfA,https://weibo.cn/comment/KgMWp1HfA?uid=1269936063&rl=0#cmtfrm,"转发理由://@挖龙脉的超级鹿鼎公://@大漠潇骢: //@平等声音://@大悟大迷:向全世界报道非洲人在广州崛起，是要号召更多的非洲黑人来中国扎根吗？  
原始用户: 大悟大迷
转发内容: 央视报道， 非洲人在广州崛起。这值得广而告之吗？向全世界黑人招手吗？ 大悟大迷的微博视频  ",False,无,2021-05-23 13:49,红米Redmi,0,0,0
