微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KgXCHnHjH,https://weibo.cn/comment/KgXCHnHjH?uid=1700720163&rl=0#cmtfrm,【#白银电视台回应重播马拉松开幕式#：播出前一天自动设置，忘记取消】5月22日，由甘肃白银市委、市政府主办，景泰县承办的第四届黄河石林山地马拉松百公里越野赛在进行约4小时后，突遭极端天气，并造成21名参赛选手遇难。白银广播电视台相关工作人员回复称，重播画面是前一天自动设置的，设置时工作人员尚未获悉发生了这一事故（极端天气诱发运动员身亡），事故发生后，几乎所有骨干和工作人员都前往景泰现场，忘取消重播设置，导致播出事故发生。“目前上面也已就此介入调查了，这是个教训。”上述工作人员表示。#官方回应电视台重播马拉松开幕式##浙江跑友说起生活中的梁晶# 红星视频的微博视频                                 ,True,无,2021-05-24 17:00,微博视频号,3,1,3
KgXtLFLp5,https://weibo.cn/comment/KgXtLFLp5?uid=1700720163&rl=0#cmtfrm,【可怕！#为瘦腿挑出神经#，“美丽焦虑症”该治治了】近日，某社交平台上各类手术减肥的内容，引起广泛关注。其中讨论最激烈的，是一种名为“小腿神经阻断术”的手术。有人发帖称，这项手术可以让肌肉慢慢萎缩，从而达到永久瘦小腿的效果。不少博主亲身体验并表示，做了之后轻轻松松就能瘦下来。实际上，这是一种通过“挑出神经”而达到“瘦腿”效果的手术。据权威专家的说法，这个手术是通过直接切断神经，让肌肉废用性萎缩，从而达到瘦小腿“后群肌”的目的，几乎不可逆，因为神经离断了之后要长起来是非常困难的，呈现出的是病态的萎缩。甚至有不少医学专家直接断言，这种行为“无异于自残”，是“不可修复”的损害性手术。这种牺牲健康换来的“一时的美”，但凡有点正常思维逻辑的人都知道，不应该且不值得，而且正规医院都拒绝做这样损害健康的手术。可现实却是，“小腿神经阻断术”在女性群体之中非常风靡，为什么会这样呢？首先，还是一些女性已经“美丽焦虑症”在作祟，爱美追求已经畸形了，我们真正要追求的不是“表面美”，而是一种“健康美”，从这个角度来说，“美丽焦虑症”该治治了，爱美可以，但基本的智商要有。其次，社会上的整形“黑诊所”的大量存在，也让这样的奇葩手术有了生存土壤。还有，人人都是自媒体的时代下，很多社交平台，俨然成了谣言和无知的孵化地，也让很多像“小腿神经阻断术”这种收智商税的内容，成功收割流量和客群。“小腿神经阻断术”，其实是社会反智主义行为的冰山一角。要想少缴智商税，对于个体而言，就要平和地面对这个世界，要有基本的社会科学常识，而不是被各种东西轻易捆绑，进而深陷其中无法自拔。对于社会而言，面对各种侵害个体权益或社会公共利益的事情，要做到“露头就打”，绝不姑息。无论是对于网络上的违规诱导，还是现实中的各种“黑机构”，都应如此对待。（钱江晚报·小时新闻特约评论员 默城）                  原图                             ,True,无,2021-05-24 16:38,微博 weibo.com,3,0,0
KgXdWCF33,https://weibo.cn/comment/KgXdWCF33?uid=1700720163&rl=0#cmtfrm,【#买一楼送花园有6个化粪池盖# 开发商：我也不知道该找谁！】杭州的郑先生反映说，他2018年买了一套临安青山印象府的房子，当时楼盘销售说，买一楼可以赠送30-50方的小花园，他便果断买了一楼。但是最近收房发现，所谓的小花园，竟然有6个化粪池盖，郑先生开始郁闷了。#买一楼送花园有6个窨井盖#   浙样红TV的微博视频 @浙样红TV #买一楼送花园有6个窨井盖#                                 ,True,无,2021-05-24 16:00 ,微博视频号,5,3,4
KgX1LBw4j,https://weibo.cn/comment/KgX1LBw4j?uid=1700720163&rl=0#cmtfrm,#寻美杭州#【丈夫身体不好，#杭州酸梅汤妈妈要赚30万给老公治病#】临安到杭州西湖，公交一小时，换乘地铁还要两小时。李腊梅拉着泡沫箱，胸前背着自己还没满一岁的小女儿，在西湖边卖起了自制酸梅汤。但由于无证设摊，她这份买卖很快就被西湖区城管制止了。然而城管队员没有处罚她，还买下了她的所有酸梅汤。小时新闻记者找到酸梅汤妈妈29岁的李腊梅来自安徽，随父母来临安打工。虽然还是“90后”，但她已经是两个孩子的妈妈了，大女儿8岁、小女儿快9个月。李腊梅的丈夫身体不好，她卖酸梅汤主要还是为了补贴家用。尽管现在卖酸梅汤这条路走不通了，李腊梅还是想继续摆摊，多为家庭做点贡献。“我的动力来自于我的两个孩子和我的老公。”李腊梅说，“我想挣30万，可能30万还不够，用来给我老公治病，给我女儿们提供最好的教育。”#对话刷屏网络的杭州酸梅汤妈妈# #寻美中国#@小时视频 小时视频24的秒拍视频                                 ,True,无,2021-05-24 15:30 ,微博视频号,19,3,12
KgWPbjwAE,https://weibo.cn/comment/KgWPbjwAE?uid=1700720163&rl=0#cmtfrm,【#金华一婴儿因得黄疸全身换两遍血#】新生儿黄疸是十分常见的现象，义乌一位“虎爸”发现黄疸指标高后不听医生的建议，没有及时干预，结果宝宝险遭胆红素脑损伤的危害，全身换了两遍血！最近，浙大四院新生儿监护室收治了一名出生后14天的“小黄人”，血清胆红素高达510µmol/L，诊断为“重度高胆红素血症”，有极大的风险合并胆红素脑病，对孩子的神经系统造成不可逆的损伤。出院时，这位年轻“虎爸”说自己后悔极了，在他眼里新生儿黄疸是常事，回家晒晒太阳就行了。黄疸是怎么来的？为什么有的黄疸退不掉？戳http://t.cn/A6VM4pXk （钱江晚报·小时新闻 记者 张冰清）                  原图                             ,True,无,2021-05-24 14:59 ,微博 weibo.com,45,5,13
KgWDpofpj,https://weibo.cn/comment/KgWDpofpj?uid=1700720163&rl=0#cmtfrm,#女子床头有怪声发现是大蛇#【四川一女子床头靠背发出奇怪呼噜，用手一摸后吓得立马报警】5月22日晚上，四川巴中巴州区韩女士发现自家床头里发出奇怪的呼噜声。韩女士用手试探，意识到是蛇后，立即拨打119报警求助。接警后，消防救援队火速赶往现场进行处置。征得韩女士同意后，消防员将床头靠背，撕开一个小口慢慢将蛇扯出。漩涡视频的微博视频                                 ,True,无,2021-05-24 14:30 ,微博视频号,19,3,19
KgWqPhfgd,https://weibo.cn/comment/KgWqPhfgd?uid=1700720163&rl=0#cmtfrm,【注意！#0蔗糖雪糕并非无糖#】近日，记者在南京探访发现，网红雪糕单价多在10元以上，相对实惠的传统雪糕仍然更受欢迎，同时，今年文创雪糕也颇受青睐。此外，针对市面上的“低糖”和“0蔗糖”雪糕，专家表示，无蔗糖添加并不意味着无糖，有的还会添加乳粉、奶油等，热量较高，长期吃会影响血糖。@荔枝新闻   荔枝新闻的微博视频                                 ,True,无,2021-05-24 13:59 ,微博视频号,2,3,2
KgWf3ob3O,https://weibo.cn/comment/KgWf3ob3O?uid=1700720163&rl=0#cmtfrm,【#萌娃看到军人爸爸拄拐不敢相认# 妈妈记录下心酸一幕】据海客新闻，近日，一名宝妈拍下自家儿子看到许久未见的军人爸爸拄拐时“吓”得不敢靠近的一幕。孩子爸爸是一名现役军人，日前检查出股骨头坏死，孩子妈妈带着儿子去看望他。看到心目中的英雄爸爸拄拐出现，孩子躲闪着不敢相认，画面令人心酸又心疼…… 广西政法的微博视频                                 ,True,无,2021-05-24 13:30 ,微博视频号,11,1,1
KgVWQEBp5,https://weibo.cn/comment/KgVWQEBp5?uid=1700720163&rl=0#cmtfrm,【#浙江首批科学家精神培育基地公布#，这些科学家故居你去过吗？】5月24日，在2021年全国科技工作者日浙江省暨杭州市主场活动上，浙江首批中国科协“科学家精神培育基地”名单公布，浙江共有钱学森、竺可桢、苏步青、严济慈、屠呦呦、谈家桢等6位科学家的故居（旧居）、纪念馆入选。设立“科学家精神培育基地”，旨在让广大科技工作者和青年学生以身临其境的方式，学习科学家们成长成才的感人故事，更好传承老一辈科学家的优良学风作风。#袁老身上覆盖着鲜红的国旗# #  (浙江新闻)  钱江晚报的微博视频                                 ,True,无,2021-05-24 12:45 ,微博视频号,18,4,8
KgVQHvNvL,https://weibo.cn/comment/KgVQHvNvL?uid=1700720163&rl=0#cmtfrm,【#女子被骗22万后绝地反杀引诱骗子回国#】去年，江苏苏州41岁王女士在网上结识了一名男子，被对方推荐的投资平台骗了22万元。王女士心有不甘，跟对方聊了近8个月。今年5月，骗子吴某赶到常熟见王女士时被抓。原来，吴某在东南亚从事电信诈骗，得手后见王女士长得漂亮没舍得删除。目前，吴某已被刑拘。@江苏新闻 江苏新闻的微博视频                                 ,True,无,2021-05-24 12:30 ,微博视频号,21,5,7
