微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KgQcSlxRI,https://weibo.cn/comment/KgQcSlxRI?uid=1657939517&rl=0#cmtfrm,"转发理由:唉，一个残疾人能做到这一步谈何容易，就这么去了//@青霜-MM: //@茨威格死于昨日世界:太心碎了。  
原始用户: 封面新闻
转发内容: 【#好友讲述黄关军参赛马拉松挣奖金#：经济艰苦，平时常吃泡面】#甘肃山地马拉松事故21人遇难#，其中包括残运会冠军黄关军，好友得知其遇难后痛哭称“他是聋哑人，连呼救都没办法”。黄关军来自四川绵阳，两名好友说，黄关军一直希望成为专业运动员，训练非常刻苦，生活来源主要是参赛各种小型马拉松，经常吃泡面。这次比赛只是想挣几千元奖金。  封面新闻的微博视频                     ",False,无,2021-05-23 22:08,微博 weibo.com,1,5,1
KgLvqnwfj,https://weibo.cn/comment/KgLvqnwfj?uid=1657939517&rl=0#cmtfrm,"转发理由://@安替567:   
原始用户: 我不是谦哥儿
转发内容: 刘畊宏 岳父的凝视       我  老父亲 教做人#袁隆平# 是没什么水稻三系配套方法育种理论创始人不是袁隆平，虽然国际遗传学界对杂交水稻持否定态度，虽然三系法一直没成功；他研究杂交优势的时候，国内大多数人还在嫁接西红柿和马铃薯；他只不过是“偶然”在1960年于早稻田中发现了一株“天然杂交水稻”的第一代；他只不过用了2年，在湖南的水田里逐穗检查了14000多个稻穗，找到6株雄性不育株；他不过在1965年写了篇论文《水稻的雄性不孕性》；只不过恰好被国家科委看到，又得到国家科委主任聂荣臻支持，科委发函湖南省科委和安江农校，责成他们支持袁隆平的研究；他只不过作为三人小组负责人，带着学生李必湖、尹华奇到海南育种，湖南、云南、海南、广东乱串，结果失败了3000多次；他只不过在失败后，开始寻找野生稻，发现者是他的助手李必湖，“野败”只是他给的命名；他只是将研究成果和发现毫无保留的向全国育种专家和技术人员做了报告，并将“野败”材料发送给大家，开启了全国范围的杂交水稻系统性研究；他的育种技术也不怎样，结果当年“野败”的种子只有江西省萍乡市农科所技术员颜龙安种植成功。他在一年后才育种成功；甚至三系中的强恢复系也不是他发现的，发现人是广西农学院教师张先程，来自东南亚稻种；为此在81年申报新中国发明特等奖的时候，有人因为奖状上写着“全国籼型杂交水稻科研协作组袁隆平等人”，而专门找当时主管科技的国务院副总理方毅和农业部党组副书记朱荣反映问题：团队的贡献，怎么能只写一个人名； 在当晚紧急召开的协调会上，老爷子一句话都没说；说什么呢？ 后来的甚至都不用怎么提了，比如他赴美任国际水稻研究所技术指导，担任世界粮农组织顾问;向世界推广杂交水稻，用10%的土地种出了20%的粮食;提出我国杂交水稻育种的战略设想;研究超级稻不断提升水稻的产量极限;成为美国科学院外籍院士；有人就跳了，说这些有屁用，两系法比三系法产量高多了;对哈，两系法发明人和稻种发现者是石明松育成籼型光敏不育系的是湖南所的邓华凤你们觉得这两系法就成了   可以靠着嘴巴去种了那国家863计划“两系法水稻品种间杂种优势的利用及光敏核不育基因研究”项目负责人是袁隆平你知道？1989年的异常低温对两系法毁灭性打击后提出选育新思路的是袁隆平你肯定也不知道1995年两系法才获得突破可以在生产上大面积种植你知道？你们更不想知道1973年-1988年，三系法已经增产了1000亿公斤你知道？杂交水稻——真正由他开启、推动的事业，从1975年到2006年，在中国已累计推广3.76亿公顷，共增产稻谷5200多亿公斤，产量还一直在刷新； 你们就知道嘴巴一张说 两系法创始人不是袁隆平当年听了他的报告领了他的种子的人，后来陆续加入研究的人，很多人和他一样都成了院士，有的还是中科院院士老爷子只知道杂交水稻，只知道育种，87岁了，还在田间地头；他到71岁时才买了辆10万的车，以前下田、刚开始是步行，后来骑自行车，再后来骑摩托车，最贵的豪车也就是沃尔沃S60； 那么，你们说他被过誉了这个过誉中的“誉”到底是什么呢？这个国家和人民给了他多少？他三次落选中国科学院，中国工程院成立后，才于1995年当选工程院院士。袁老说，是我水平不够。中科院院长路甬祥说是“历史误会”。 袁老说，十分幽默。过誉，是给的钱够多，还是给的地位够高？还是给的权利够大？不过给了个“杂交水稻之父”的虚名就这样还有人不高兴 最后，说杂交水稻不好吃的你穷的只吃得起早籼稻吧 早籼稻口感是差点   你们就叫唤着是给猪吃的它耐旱、生长期只要50天  懂50天是什么意思吗？ 只有粳稻的1/3另外，晚籼稻吃过吗？米中之王丝苗米吃过吗？顺便告诉你们现在都是杂交选育东北大米 是粳稻 黑土地好  纬度高日照长  好吃它亩产1000斤  产量占全国16% 养得活多少人  几乎可以肯定这16%里不包括喷子们东北大米正在做杂交选育说东北大米是日本种子的  我觉得你可以去洗洗脑啊五优稻1号、稻花香2号（五常米）这些稻种  是你们日本祖宗留下来的？你们要脸吗？  大众需要图腾和象征  就像大家只记住了加加林、阿姆斯特朗、杨利伟有人为后面的航天员设计师工程师怼他们吗？媒体宣传杂交水稻的成就  不可能报菜名一样列人名成绩是集体的努力  但总要找个代表性人物   重大的研究成果、重大的历史进程，当然不只是一个人的努力但是总是有那么一个人他在关键时刻的关键位置起到了关键的作用 那晚紧急召开的协调会并没有做什么改变最后的发明特等奖，还是颁给“全国籼型杂交水稻科研协作组袁隆平等人”国家最后还是认为那个关键人物是袁隆平你们不要傻逼一样问我 “你知道谢安华是谁吗？”我知道啊，我还知道颜龙安、李家洋、陈温福、罗锡文、张洪程、宋宝安、朱英国、刘旭、万建民……这个名单以后还会继续增加他们都有贡献   也被广泛宣传过他们都是“等人”                     ",False,无,2021-05-23 10:10,微博 weibo.com,2,12,0
KgewZfiAM,https://weibo.cn/comment/KgewZfiAM?uid=1657939517&rl=0#cmtfrm,"转发理由:不是我就不明白了老婆如果离婚了也轮不到你们接盘那她单身时你们不也一样么只会更加//@A股气氛组:问题是老婆就算离婚了也轮不到我们妖怪接盘啊。。  
原始用户: 香又脆的菜花
转发内容: 据日本厚生省统计，日本社会近五年的离婚率维持在35%以上，大家别慌，大数据和时间站在我们这边，稳稳的。  ",False,无,2021-05-19 22:13,微博 weibo.com,3,1,0
KgbJqnDxW,https://weibo.cn/comment/KgbJqnDxW?uid=1657939517&rl=0#cmtfrm,"转发理由:一个非唯物的场所，人家想定什么规矩不就定什么规矩么？不乐意就别进去，要求退票就是了（如果有票）。我就不爱进庙拜什么拜。//@文冤阁大学士:无论出家、在家，大家都是六道中人。末法时代，修易证难，都不容易，互相体谅一下吧。今日佛诞，南无本师释迦文佛。  
原始用户: 八组日报社
转发内容: 游客去杭州法喜寺游玩，结果因为女孩子穿了牛仔齐膝短裙被志愿者阿姨拦在门外，要求围围裙。后续法喜寺师傅发送短信表示“因为女性穿着不够得体去寺院容易动人念头”？？？到底是师父修行还是游客修行？佛心不稳怪世人风情，悟空还穿小皮裙呢  [组图共4张] 原图 ",False,无,2021-05-19 15:05,微博 weibo.com,3,1,6
Kg0Itgd2X,https://weibo.cn/comment/Kg0Itgd2X?uid=1657939517&rl=0#cmtfrm,"转发理由:哈哈哈哈哈我知道是谁//@海商法郑睿:   
原始用户: 米花_稻粱谋
转发内容: 有律师身份的教授，写了个代理词甚至上诉状，转手也不抹掉立场口气就又拿去当学术论文发表，也不披露利益冲突情况。一鱼两吃，还不觉得有学术伦理问题，也是很典型了…  ",False,无,2021-05-18 11:03,微博 weibo.com,0,0,0
KfVWUhDnm,https://weibo.cn/comment/KfVWUhDnm?uid=1657939517&rl=0#cmtfrm,"转发理由:数……数学……//@拉西第梦的来库古: 古典学//@一颗小丁球:我倒是不怎么考虑就业，不考虑智商的话，想学物理  
原始用户: Hey是SuSu啊
转发内容: 如果不考虑就业的话，你们最想学的专业是什么呀？  ",False,无,2021-05-17 22:55,微博 weibo.com,4,2,5
KfQwFy2BG,https://weibo.cn/comment/KfQwFy2BG?uid=1657939517&rl=0#cmtfrm,"转发理由:右边//@社交退役一代目:是不是“被允许离婚人数大跌七成多”更为妥帖？  
原始用户: 蓝鲸财经记者工作平台
转发内容: 【鲸视频：#全国一季度离婚人数大跌七成多#，#一季度四川离婚人数最多#】民政部发布的最新数据显示，一季度全国离婚登记人数仅为29.6万对。根据第一财经记者梳理，去年四季度单季度离婚登记人数是106.3万对。因此今年一季度离婚登记人数环比下降了72.15%。同比来看，由于2020年一季度受疫情因素影响，数据不具有可比性，因此拿2019年一季度来做比较。2019年一季度离婚登记人数为104.8万对，今年一季度比两年前降幅达71.76%。人口专家、广东省人口发展研究院院长董玉整教授对第一财经分析，离婚人数下降，有多方面原因，其中一个重要的因素是离婚冷静期制度的实施。 @究竟视频  究竟视频的秒拍视频                     ",False,无,2021-05-17 09:06,微博 weibo.com,1,7,1
KfnZ2sZuf,https://weibo.cn/comment/KfnZ2sZuf?uid=1657939517&rl=0#cmtfrm,"转发理由:当时明月在，曾照彩云归  
原始用户: 最高人民法院
转发内容: #建党百年百位法院人物采访#【马彩云法官离开5年后，她身边的人这样说】2016年2月26日晚上9点多，“呯、呯！”两声枪响打破了夜色的沉寂。北京市昌平区回龙观北店嘉园小区一个单元楼门口，一位清瘦的女子应声倒地。鲜血染红了她的粉色毛衣，浸湿了她的长发。这名受害女子叫马彩云，是北京市昌平区人民法院的一名法官。#奋斗百年路 法治新征程# 马彩云法官离开5年后，她身边的人这样说……                     ",False,无,2021-05-14 08:26,HUAWEI P40 Pro 5G,3,2,0
KeW3GuN17,https://weibo.cn/comment/KeW3GuN17?uid=1657939517&rl=0#cmtfrm,"转发理由:我只说一句：大家都是读过书的，学校里有没有同学之间霸凌和欺压的事情，学校老师一两天绝对调查不出来，这是个常识，很多学生不在特定圈子的都不见的知道这些事情。人死了没两天就下结论说没有欺凌，这个结论的依据绝对是不充分的。  
原始用户: 头条新闻
转发内容: 【#坠亡学生家属回应成都教育局通报#：不认同】#成都坠亡学生家属不认同教育局通报#近日，成都49中一名高二学生从知行楼高空坠亡。5月11日，自称为该学生母亲的网友@人生就像泡沫 发微博称：“我在此郑重声明，今天早上成华区发的声明我不认同，发布内容存在很多疑问！我会继续向警方和学校要求他们给我事实的真相，我要求见我儿子的直接老师，我要求看到全部的视频！这个结果我不认可，我活生生的儿子高高兴兴的送到学校，短短一个小时告诉我出了这么大的事情，而且如此草率的公布这个结果，我会继续行使我追究和上诉的权利！请大家跟我一起努力，找出事实的真相！给儿子一个交代。”此前，据@成都成华教育发布 5月11日凌晨通报，5月9日18：40许，成都市第四十九中学高二学生林某某在学校发生高坠，不幸离世。经公安机关现场勘验、法医检验、调阅监控、全面调查，认定：1、尸体损伤符合高坠致死；2、根据现场攀爬痕迹、足迹和指纹印证，认定高坠属个人行为；3、经勘查无他人痕迹物证，排除他人所为。综上，排除刑事案件。联合调查组对该生返校当天及近期情况进行了多方调查，未发现该生在学校受到校园欺凌情况。基本判断该生是因个人问题轻生。沸点视频的微博视频         [组图共2张]      原图                     ",False,无,2021-05-11 09:21,微博 weibo.com,19,5,1
KeVHtfOqL,https://weibo.cn/comment/KeVHtfOqL?uid=1657939517&rl=0#cmtfrm,"转发理由://@小编瑾璟:想看～～～  
原始用户: 电影派Mr
转发内容: 广东粤剧院电影《白蛇传·情》发布预告，真文艺复兴！光看电影名字还以为是炒冷饭的，结果预告很惊艳，咱们的传统文化真的独具魅力#戏曲电影文艺复兴# #白蛇传·情# #粤剧电影白蛇传情# #电影白蛇传情[超话]# ps：评论区有派派整理的【中国戏曲电影合集】，记得收藏！ 电影派Mr的微博视频  ",False,无,2021-05-11 08:26,HUAWEI P40 Pro 5G,4,0,0
