微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KgT3dwHDI,https://weibo.cn/comment/KgT3dwHDI?uid=1602538451&rl=0#cmtfrm,"转发理由://@女王易衡://@游识猷://@三蝶纪: 是这意思，农田本身就是挤占自然野生环境将人工改良和驯化的农作物集中堆在一起的反自然产物。农田单位产量越高越节约其他自然土地资源，节约综合成本，这种环保是更高效更直接的环保。  
原始用户: Ent_evo
转发内容: #袁隆平有哪些成就#每个人都知道袁隆平院士是中国粮食问题的大功臣。很少有人意识到的是，他也是中国乃至世界的环保英雄。表面看来，他的成就和环保好像不沾边。他没有发明能替代石油的新能源，没有找到分解塑料污染物的办法，也没有拯救什么濒危的野生生物。但这是因为，他的贡献更加底层。他开发出的水稻杂交系统，经过千千万万育种工作者的努力，大大提高了农作物的亩产——也就减少了我们对农田面积的需求。换言之，他直接命中了环境破坏的根源。——人们常常产生一种错觉，认为麦浪稻海的田园风光是“环保”和“自然”的。恰恰相反，农业本身是最大的不环保。自然生态系统需要物质实现内部循环，而农业要求农田源源不断向外输出粮食。自然生态系统要求物种和种间关系的多样性，而农业要求一切资源供给农作物，其他的全都是杂草和害虫。农业的本质，就是把作物塑造成工厂，这在所有层面上都和自然背道而驰。最初的农业根本无法自我维持，只能以刀耕火种的方式连续制造破坏。后来农业逐渐发现了耕地、轮作和有机肥，但也往往要靠休耕才能苟延残喘。现代农业用化肥弥补物质缺失，用农药驱逐其他生物，勉强维持了持续生产，但只是将它的不环保和不自然放得更大更明显。就连关注土壤质量和生态的有机农业，也只能对造成的破坏稍加弥补，远远比不上真正的自然生态系统。但人不能没饭吃，人类不能没有农业。不需土壤、不用占地的农业生产方式有很多都在开发中，但每一种都离我们相当遥远。不能消灭的，只能控制。提高亩产，提高农业的效率，就能在维持粮食需求的前提下，降低对农田面积的需要。——人们不太容易意识到农业有多占地方。地球的陆地面积有将近10%用来种植作物，如果把包含畜牧等等的广义农业算进去，这个数字会变成30%。而且，这些土地大多都是非常“好”的地方，本来可以承载十分丰盛繁荣的自然生态。EO Wilson曾经提出一个著名纲领，为了让地球生态系统维持稳定，我们至少应该把半个地球留给人类以外的生物。从哪里去找这半个地球？最大、最有前途的可压缩空间，就是农业。在这个意义上，正是因为有了以袁隆平为代表的农学家，退耕还林、退耕还草才成为了可能。正是因为他和他们，14亿中国人才不需要把每一寸土地都变成光合工厂，才能让无数森林、草原、湖泊和山丘维持原貌。从粮食安全角度出发，我们当然不希望耕地减少得太快。但是耕地竟然能在逐渐退耕的同时让越来越多的人吃得越来越好，这是个了不得的奇迹。——一万年前，熊猫曾经广泛分布在从华北到西南的广大土地上，最低海拔不过几百米。后来人类逐渐繁盛，农业占地越来越多，耕地海拔日渐增加，像潮水一样淹没了熊猫的栖息地，终于把熊猫逼退到1500米以上的山岭，分割成几个断裂的山头，无法彼此沟通，数量锐减，才因此成为了濒危物种。也许会有一天，人类农业的巨浪将能够退潮，留下一小部分农田就可喂饱所有人，让大部分土地回归山野。那时熊猫、华南虎、金钱豹和穿山甲就能回归它们数万年前的古老家园，无需额外保护就能自由生存。那时环境运动将会迎来真正的胜利，而袁院士和他的所有同行，将会为这一胜利打下最根本的地基。袁隆平院士千古。              原图                     ",False,无,2021-05-24 05:22 ,iPhone客户端,0,0,0
Kgyjyenpg,https://weibo.cn/comment/Kgyjyenpg?uid=1602538451&rl=0#cmtfrm,"转发理由:🤮//@暴躁浅睡眠患者:yue了我还得上他的课，他之前就在课上说过不能对代孕一刀切。还讲了一个他朋友跟别人暧昧然后想跟别人强行发生性关系被别人说是强奸的故事，说水到渠成的事怎么能叫强奸…  
原始用户: 花樽哟
转发内容: #高校副教授被举报偷拍女生#  【投稿】  微博账号“佛罗伦萨的公车君君”http://t.cn/A6V5Y5lf，长期偷拍并发布大量年轻女性照片，其中以在@中南财经政法大学 内部偷拍女大学生的照片居多。后经对比发现，该微博账号的行踪轨迹和中南财经政法大学法学院陆教授的出差轨迹吻合，时间也基本一致；且偷拍照中，偷拍者在玻璃上的倒影和陆教授本人极为相似。@微言教育 @人民日报 @武汉晚报 @平安武汉         大学本应是自由而干净的天地，如今却于深深处潜伏着如此幽暗行为。偷拍已属违法，而其对大学女生所造成的阴影更是不言而喻。她们在明，而偷拍在暗，走在路上，自然时刻心惊。而这样的压力与担心本不该落在大学女生们的肩头，她们理应享有穿衣自由，也掌握着不被偷拍的权利。        偷拍者为人愧对良心，若为法学人愧对公平正义，道貌岸然其心可诛。这种事件绝非个例，不论他究竟是谁，我们都希望能引起学校乃至各个学校的重视，引起社会大众的重视，还女孩们一个干净的空间。         漂亮从来都不是过错，盯着她们的邪恶眼睛才是无尽深渊。 ——————————————无论是评论区还是私信，都有很多学生现身说法，这位法学院的陆教授事迹远不止于此，偷拍这事还算轻的了。 ———————————————学校已发声明，暂停陆剑教学。我会持续关注此事。         [组图共14张]      原图                     ",False,无,2021-05-22 00:35,iPhone客户端,0,0,0
KfeRbkrMh,https://weibo.cn/comment/KfeRbkrMh?uid=1602538451&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 四川日报
转发内容: #成都49中学生坠亡调查详情#【还原成都49中学生坠亡事件：关键监控有无缺失？坠楼是如何发生的？孩子为何走到这一步？】成都49中一名16岁学生近日坠亡引发舆论高度关注。11日晚，记者连夜采访学校、教育局、公安部门、家属等多方关键人士，试着还原事件来龙去脉。关键监控到底有无缺失？救护车有没有及时赶到？坠楼是如何发生的？孩子为何走到这一步？坠亡是如何发生的？关键监控有无缺失？针对网络上“坠亡是如何发生的”“关键时间段的监控视频有无缺失”的疑问，成都市公安局相关负责人告诉记者，5月9日19时08分，成都市公安局110指挥中心接报警称：在成都49中学校内有人从楼上摔下。成都成华区公安分局跳蹬河派出所、刑警大队立即出警到达现场处置，并在该校实验楼与体育馆之间的人行道上发现一具男性遗体，在遗体北侧绿化带内发现一副眼镜，在遗体右臂处有一把美工刀。警方告诉记者，经公安机关勘验，小林（化名）坠楼起点位于该校实验楼4楼与体育馆之间的连接平台。在坠楼起点南侧的平台地面上，发现1处鞋印，在坠楼起点处护栏上发现1处踩踏痕迹，在护栏防护玻璃上发现1处踩踏痕迹，在护栏防护玻璃外侧，提取到3枚指纹。经比对，平台地面足迹、护栏及玻璃上的踩踏痕迹与死者所穿帆布鞋足底花纹类型相同，护栏玻璃上指纹为死者所留。事发后，公安机关法医对小林的遗体进行了体表检验，遗体损伤主要为全身多处擦伤及骨折，鉴定损伤均为高坠伤。警方还介绍，根据理化检验结果，死者血液中未检出农药、鼠药、安眠药等毒药物，可排除死者中毒死亡。针对网络质疑的“关键监控视频缺失”，记者12日凌晨在成华区公安分局看到了警方调取的全部监控视频。从9日18时16分小林从所在班级教室后门离开，至18时39分44秒小林出现在实验楼5楼走廊尽头，整个过程视频监控连续完整。18时49分28秒监控上出现小林的坠楼身影。“由于死者生前攀爬进入的连接平台属于无人活动区域，未安装监控，所以从18时39分至18时49分，小林没有出现在监控视频里，但是根据现场脚印、攀爬痕迹等证据证明，此前没有其他人进入该平台。”办案民警说。记者从监控视频中看到，小林还在18时24分53秒时进入学校负一楼水泵房，并在水泵房内手持一把疑似刀具数次割左手腕，中间表现出垂头、摇脑、情绪低落。在水泵房，小林共计停留约12分钟，记者留意到其手腕上当时已出现明显伤口。针对学校不让家属看监控视频的网络质疑，警方告诉记者，因为相关监控是涉案（事）件证据，案发后，公安机关第一时间进行了调取封存，所以家属向学校申请查看，未能在当晚看到。5月10日11时许，小林父亲、亲友及律师等一行3人到公安机关查看了全部监控视频。救护车何时到达？遗体被擅自火化？学校处置是否失当？小林出事后，家属约两个小时才接到校方通知，网络上出现“学校故意拖延隐瞒”“救护车没有及时赶到救治”“孩子遗体被火化了”等舆情。成都49中学食堂的丁经理告诉记者，最早是一名食堂的员工发现有人躺在地上，该员工于18时56分拨打了120急救电话，19时08分拨打了110报警。成都市第六人民医院急诊科医生张杰介绍，该院于18时56分接到出诊指令，之后一车4人于19时06分到达坠楼现场紧急施救，发现小林已无生命体征。之后救护车于19时31分回到医院，结束出诊。为何事发2个小时才通知家长？学校安全中心主任米平回应说，学校报案后，组织班主任对学生身份进行辨认，但因学生头部受伤严重导致辨认困难，直到19时54分才确认死亡学生身份。班主任在辨认学生时受到很大惊吓，处于情绪失控状态。“这位女班主任当天上班匆忙，手机落在家里了，后来通过翻阅手册才找到了家长的联系方式。”米平说，“后来由我代为通知家长到学校旁边的跳蹬河派出所会面。考虑到家长情绪的问题，在电话里我没有直说学生已经去世了。”成都49中学副校长余光玲告诉记者，学校有3000余名学生、近千名住校学生，为了不影响学校正常教学秩序，5月9日20时44分，学校通知小林家长到学校旁边的跳蹬河派出所沟通协商。当天晚上9点多，他带着相关老师与小林父母见了面，小林的班主任由于情绪激动没有参与见面沟通。随后，公安机关按照非正常死亡案（事）件处置流程，将小林的遗体运送至殡仪馆法医检验室保存。记者从殡仪馆获悉，小林遗体至今仍在殡仪馆保存，不存在网传遗体被擅自火化的情况。12日上午，班主任和小林母亲一见面，双方就抱着跪在一起痛哭。“事发后，我都不敢去看现场，还是通过照片才辨认出来是小林，整个人都崩溃了，连路都走不动了。自己从来没经历过这样的事。”班主任对小林的父母说。网络还流传“学校化学老师为留学名额实施迫害”的质疑，记者了解到，网传的化学老师姓名实际上是该校一名语文老师的姓名，且该语文老师的孩子在读高三，不存在与就读高二的小林一起竞争出国留学名额的事情。警方称，该质疑纯属谣言。孩子为何走到这一步？12日上午，记者在成都49中学附近的一家酒店见到了小林的父母，房间内有十多名亲友陪伴着他们，房间内笼罩着悲伤的情绪。成都49中学对外交流中心主任汤小林告诉记者，小林是49中（枫林校区）高二年级的住校生，学习成绩优异，高考估计可以上一本线。事发后至今，小林的父母仍然无法面对儿子已经离世的事实。“我上周末去接孩子，孩子还主动跟我说这次考试考得不好，我问他考得不好的原因是什么，他说是没休息好，其实题目他都会做，还让我放心，这又不是高考，高考他会考好的。”小林的妈妈鲁女士哭着对记者说，她跟小林说妈妈相信你，不会给你压力的。“出事当天，我和孩子还讨论了暑假去哪里旅游，我从学校离开的时候，孩子笑着跟我说‘拜拜’，怎么才两个多小时就出事了。”鲁女士说，孩子成绩不错，性格开朗，平时住校，周末她接回家时一般都是有说有笑的，孩子对学习也很自信，有自己的规划，之前没有发现任何异样。事发后，警方走访调查数十名学校师生后了解到，小林在学校与他人关系不错，未发现其在学校内与老师、同学存在矛盾或受到体罚、辱骂、校园欺凌的情况。事后，警方在小林的随身物品中找到一张写给一位女生的纸条，通过技术比对查明系小林本人书写。汤小林说，枫林校区建有心理咨询室，配备了2名专职心理老师。初、高中新生入校时，学校会对全体学生进行心理测评，根据测评结果，小林“心理健康状况良好”。但警方通过调取小林生前使用过的手机数据发现，去年6月，小林和好友在QQ聊天中写道“天天想着四十九中楼，一跃解千愁”，今年5月，他用QQ号转发给朋友的聊天记录中有自我贬低的言论，表现出自我否定、多虑的情况。一些学生在警方调查中反映小林平时性格相对内向。官方通报中称，成都49中学在学生心理关爱方面存在薄弱环节。记者了解到，近年来，中小学生心理问题呈上升趋势，类似此事件的自杀、自残等悲剧时有出现。四川大学华西医院心理卫生中心主任医师邓红认为，当前中小学校普遍存在心理健康教育师资队伍总量不足、专业性不强等问题，有些学校虽然开设了心理健康课程，但对青少年心理健康的针对性不强，难以起到实效。家庭、学校、社会各方应引起高度重视，加快补齐中小学心理健康教育“短板”。而针对性不强也体现在对这起事件的舆情回应当中。有关人士指出，在此类广受关注的事件当中，过程的披露与结果的通报同样重要。相关部门应正视舆情关切，及时披露更多事实，主动回应，避免由个体事件酿成严重舆情事件。（文：新华社记者 董小红、李倩薇、吴晓颖、余里、高健钧；制图：四川日报记者 肖莹佩 熊珮 付真卿 伍力 甘翠 ）还原成都49中学生坠亡事件：关键监控有无缺失？坠楼是如何发生的？孩子为何走到这一步？         [组图共2张]      原图                     ",False,无,2021-05-13 09:12,iPhone客户端,0,0,0
KeXyJojMm,https://weibo.cn/comment/KeXyJojMm?uid=1602538451&rl=0#cmtfrm,"转发理由://@王天小天王://@internet-garcon-pdf://@川A1234567:对比心酸//@欢笑刀叉:热度太低了大家转起来//@琅寰姬://@乙希是真的:#重庆一15岁女孩校内坠亡#  这件事应该跟成都49中一起调查为什么女孩子这边这么点热度  
原始用户: 重庆15岁女孩坠楼的妈妈
转发内容: 重庆涪陵职业教育中心15岁学生在学校坠楼身亡 今日头条网友们好，我是重庆15岁校内坠亡女孩的母亲。女儿自出事以来，我们痛苦万分。怀着沉痛的心情写了这个文章，女儿的死太蹊跷。希望大家也能帮帮我，为女儿讨回公道。我女儿在15岁，在重庆市涪陵职业教育中心读高一。3月14日晚上，在上晚自习的时候，蹦蹦跳跳回宿舍去拿课本准备去上课，出来到了楼梯间相隔8分钟时间就坠楼了。监控显示下午6:58分掉下来。出事后，女儿被送到医院。三个小时后，医院要求家属签字手术，老师们都不愿意签字。当时我们在外地，赶到医院需要7个小时。我们赶紧叫了其他亲戚赶过去。女儿昏迷不醒后经医院抢救无效死亡。出事第一时间，学校不是打120和110，而且打其他电话。三个小时后我们家属报警，他们到底干了什么？关于女儿手机问题。老师打的第一个电话，是给孩子姑妈打的。这个号码要从孩子手机里才能得到，而且这个号码是新号码，我们都不知道的。那天我们问警察，女儿手机哪里拿的，警察回复说是在事发窗户上，也就是事发三小时警察才拿到。那么学校第一时间打电话，怎么得到的，很大的问题。我们是一直要求看学校的监控，但一直都被拒绝，一直到现在都被拒绝，都不让我们看。孩子的所有东西，所有衣服，今天我们没有拿到一样，她的衣服去哪儿了，我们都找不到，现在都不知去向去哪里了，因为那个衣服上就可以提取指纹的，衣服都找不到去哪里了，监控也没有给我们看究竟发生了什么。女儿的住宿是在2楼，学校一会说孩子女儿是在3楼，一会说是在5楼跳下来的，可是这8分钟的时间没有监控，到底发生了什么无从查证，每当我们有一点点线索学校就立马封锁，让学生不要乱说。学校想推脱责任，推卸的干干净净。学校说，孩子是自己跳楼的，还拿出了电子版的遗书。内容里我记得特别一句话，就是把学校推得干干净净的，一句话就是说：我在学校没有不开心[流泪]，跟老师没有不开心[流泪]，跟同学没有不开心，也没有学校学生的欺凌，这就是把学校推得干干净净的一句话。然后还有一句就是，没有什么，我就是单纯的不想活了。对于这份电子遗书，我肯定是不相信的，要去自杀，难道遗书里不写原因嘛，只说跟学校无关？？这也太蹊跷了。女儿去世后，学校还跟学生洗脑，期初说我女儿病了，什么坠亡都是谣言。最后事情包不住了，就说是因为家庭原因吵架，心理素质差才跳楼的。这怎么可能，女儿乖巧懂事，出事前一天晚上我们还视频了，女儿高兴的给我们报喜讯，说是这次考试得了全年级第八名，我们还奖励她放暑假后吃大餐。没想到第二天，我在下班路上就得知了这个噩耗。女儿跟我像朋友一样，我们都会说心理话，都没有代购。我和老公非常爱这个女儿，怀孕是就希望是女儿，所以才给她起名冯梦汐。没想到我们的梦想希望都这样被破灭了[流泪]，他的爸爸在这短短的十几天头发都已经过半白，我们女人可能就是比较表达出来，就是哭出来了[流泪]，稍微好一点但我的头发也白了。她爸爸头发已经是过半百了，他是非常喜欢这个女儿的，这个女儿就是我们家的开心果，非常体贴我们，我们也非常爱她。怎么就被学校说的，是家庭矛盾的，这让我们非常气愤。另外，女儿走后，我们捐献了器官。事已至此，女儿回不来，真的没办法了。器官捐献的话，以后或许还能再见到受助者，还能再见到女儿的某个器官，还活在世上。就像看到我女儿还活在世上一样，女儿命短也可以救别人，也可以在看到我女儿还能再这样继续活下去。为什么一到出事的地方就没有监控是盲区，为什么班主任老师是心理学的没有注意到孩子，为什么孩子蹦蹦跳跳回宿舍拿课本去上课，走到楼梯间就出事，为什么一会是3楼一会是5楼下来的，为什么学校封锁消息？为什么我们一打听就被掐断信息？为什么发生事故不报警，还等到我们家属赶到3个小时之后，是我们家属这边报的警，而不是学校报警？太多太多的疑问没有给我们做出有力的解释。         [组图共12张]      原图                     ",False,无,2021-05-11 13:10,iPhone客户端,0,0,0
KeOdlC75T,https://weibo.cn/comment/KeOdlC75T?uid=1602538451&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 河森堡
转发内容: 我之前一直觉得精气神儿是个很玄学的东西，人们似乎能感觉到，但又说不清楚那到底是什么，后来有一次，我去泰国旅游的时候，一些在当地的感受和观察让我觉得，精气神儿其实是关于人们如何满足自己的。几年前，我和家人去泰国芭提雅转了一圈，芭提雅这个地方艳名在外，是国际著名的性都，当地的色情产业是民生经济的重要组成部分，我和家人抱着涨见识的心态在当地逛了逛，街上走的时候，确实能感到芭提雅随处弥漫着情欲的气息，我经常能看见有那种白人嫖客，一脸横肉，穿一跨栏背心，提着个大裤衩子，挺个啤酒肚，胳膊上露着特丑的纹身，然后踏拉着拖鞋，后边领着一个甚至多个浓妆艳抹的当地女孩，然后大摇大摆地走进酒店。我当然知道这是当地人生活的方式，这么多年来芭提雅就是如此运转的，我的所见所闻实属平常，但是我总觉得芭提雅给我一种异样的感觉，可我又不知道到底哪里不对。后来，再回到国内工作生活时，我琢磨过味来，芭提雅让我觉得异样的地方在于当地很多人的神态。芭提雅满大街都能看见那种嫖客样子的人，我之前观察他们的时候就发现，这些嫖客要不就是表现出那种“我得赶紧找个乐子爽爽！”的猥琐急迫，要不就是表现出那种“我已经爽到了，现在啥也不想要了...”的虚无懈怠，大街小巷嫖客们的神态基本上就在这两个档位之间来回切换。从人性的规律来看，当一个人的欲望被充分地满足后，那这人短时间内就不会再有什么追求，身体会告诉自己，OK，现在一切都已经很好了，就这样吧，比如说男性在性欲被满足后，会陷入长久的呆滞和懈怠，这时候是没啥心情和意志去从事复杂繁重的工作的，但一个人如果频繁地用这种短促，浅层次，且无法积累价值的东西满足自己，那么这人在生活中就会有很大比例的时间处于一种“啥也不想要了”的状态，这就是精气神儿不行了，恶劣一些的如毒品和赌博，温和一些的如烟酒，再温和一些的如粗劣短视频，也都是类似的逻辑，用频繁短促浅薄的满足耗散人的追求，沉迷这些东西就特别容易陷入虚无。什么叫虚无，在长久的“啥也不想要”中沉沦就是虚无。想要破除这种状态，就要合理地疏导和规划自己的欲求，让那种长期的，延迟性的，深层次的，且可积累价值的行为给自己带来满足，这样一来，人在生活中就会更多地处于“我还在追求，我还想要很多”的状态，那人的精气神儿是完全不一样的，再加上这些行为能积累价值，长久坚持下来，收获会越来越多。在我看来，深度阅读就是这样的行为，读书本身是一件慢节奏的事，无法得到生理层面即时性的爽，但是在这一过程中，人的精神深度参与，并在长时间的思索和品味中徐徐得到满足，这种满足来的很慢，所以追求的过程很长，人们长时间置身于追求之中，虚无感就被驱散了，特别是当人获得了新的知识时，就引发了更多的未知和好奇，促使人们继续开启下一段缓慢而深沉的追求，日积月累，人也因此变的深厚辽阔。正如科学锻炼是很多慢性病的解决方式那样，深度阅读也是生活中很多负面情绪的缓解之道，一个人的精气神儿什么样，其实还是在于他用什么方式满足自己。“国家为啥要扫荡黄赌毒？”“这些玩意儿如果多了，大家的精气神儿就都泄了，没追求没理想的人一多，这国家就成不了大事了。”“那咋能往上拔精气神儿呢？”“好好学习，天天向上。”                     ",False,无,2021-05-10 13:23,iPhone客户端,0,0,0
Kc6Keiqer,https://weibo.cn/comment/Kc6Keiqer?uid=1602538451&rl=0#cmtfrm,歪 干嘛干嘛拍我  原图 ,True,无,2021-04-22 19:02,iPhone客户端,3,0,6
Kc2DGCMwo,https://weibo.cn/comment/Kc2DGCMwo?uid=1602538451&rl=0#cmtfrm,"转发理由://@衣锦夜行的燕公子:舍不得不爱，巴不得一世，唯愿抱紧眼前人。  
原始用户: 陈竞苏_
转发内容: 最近听说了一件很唏嘘的事。一位同事的晚辈，30多岁的女生，考来北京，一路熬上来勤奋工作，耽误了婚恋。亲友着急，介绍了一位男孩子，男生情况跟她差不多，两人都没什么恋爱经验，彼此喜欢，矜持得紧，就见过一次。一次女生病了，男生买了药和粥送到门口，不好意思进去，走了。去年又是一年疫情，小区隔离，出门玩儿更不便，一直拖着。但每天都会聊天，无话不谈。直至最近，女生下定决心，要好好与之相处。约好男生出来见面，她想好了。结果到了约定时间，男生没有出现。她一直打电话，无论如何，要个结果。直到夜里十二点过，终于有人接了，是民警：——你是他的什么人？他下楼时一脚踏空，脑溢血，已经过世了。男生父母所在的城市近期需要隔离，没法来，弟弟过来了。遗体运离北京，是需要先火化的。女生替他的亲人赶去了，帮着操持。所以这对彼此有情的人，第二次见面，已天人两隔。敬佩又心疼这个姐姐……强撑着替男生处理身后事。人生苦短又无常，大家抱紧爱的人。 海北藏族自治州·海晏县              原图                     ",False,无,2021-04-22 08:35,iPhone客户端,0,0,0
Kc2oUBh5i,https://weibo.cn/comment/Kc2oUBh5i?uid=1602538451&rl=0#cmtfrm,"转发理由://@山新:哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈！！！  
原始用户: 一起神吐槽
转发内容: 老师点名时，不会唱出来吗哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈  [组图共2张] 原图 ",False,无,2021-04-22 07:59,iPhone客户端,0,0,0
Kc2n6hZ1c,https://weibo.cn/comment/Kc2n6hZ1c?uid=1602538451&rl=0#cmtfrm,"转发理由://@我是科学家iScientist:谁的airpods掉一地//@植物人史军:回复@我要起个惊天地泣鬼神的霸气名字:水晶兰，腐生植物，生活方式比较特别//@我要起个惊天地泣鬼神的霸气名字:@植物人史军  
原始用户: 人民网
转发内容: 【#杭州发现罕见幽灵草#】#杭州发现神似豌豆射手植物#近日，有网友在杭州余杭区径山九龙瀑发现一种洁白通透的神秘植物。相关工作人员说，这种罕见植物叫球果假沙晶兰，对生长环境要求十分严格。因为开花时晶莹剔透，枯萎时全体漆黑色，民间也叫做“冥界之花”“幽灵草”“梦兰花”等。@杭州日报  [组图共2张] 原图 ",False,无,2021-04-22 07:54,iPhone客户端,0,0,0
Ka6GRe8mO,https://weibo.cn/comment/Ka6GRe8mO?uid=1602538451&rl=0#cmtfrm,"转发理由:呜呜她真的好看又可爱脑子还好//@要回答她酷和厉害:台湾姐姐说话真的好娇，我没看完全篇 ，看到“以後不要再說喔”就被娇到了 干嘛发语音啦//@著名美食大师小丸子:我靠，来早了，说什么，直接说牛逼吧  
原始用户: 林依晨Ariel
转发内容: 我发表了头条文章:《我不卑微，他也不渣》 我不卑微，他也不渣  ",False,无,2021-04-09 15:13,iPhone客户端,0,0,0
