微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Kglgz7sQA,https://weibo.cn/comment/Kglgz7sQA?uid=1708144570&rl=0#cmtfrm,"转发理由://@阿步步步://@流苏_XMQ://@谷大白话://@迷影心生://@Tiger公子://@城南邮局:  
原始用户: 同事回收站
转发内容: 打工人希望的520，5，是五天工作制，2，是确保两天休息，0，是加班时间为零。 #打工人希望的520#  ",False,无,2021-05-20 15:22,iPhone客户端,0,3,0
K8DH0xb71,https://weibo.cn/comment/K8DH0xb71?uid=1708144570&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 洪晃
转发内容: 新疆棉背后的时尚脏水H&M事件不仅拉出了快时尚品牌吃中国饭、砸中国锅的事情，更反映了整个时尚行业中国在各方面的劣势：我们是时尚最大的消费国、也是最大的生产国，但是我们却没有什么时尚话语权，一说大牌，在大家嘴边的都是国外的品牌。这在那个国家都是不正常的，都是这个国家的从业人员要去改变的。首先说一点，在建立标准方面我们真的落后于西方一步，以至于BCI以及类似NGO成为了标准设定者。其实BCI不过是一个NGO，一个协会，美其名为了环保，实际上就是收钱，而且主要是收第三世界棉花产商的钱。你不交会费，我就不给你认证，不给你认证，那欧美大牌就不买你原材料。但是像美国棉花生产商 BOSWELL 就不是BCI的成员，但是这些品牌照样会去买BOSWELL的棉花，BCI也网开一面，双重标准，允许品牌继续对外宣传用的都是BCI认证的棉花。那么好了，如果你是一个中国品牌，你买的也是BCI认证的棉花（不管是新疆的还是进口的）BCI 中国办事处就马上会上门来制止你如此对外宣称，要求中国品牌入会交钱，才可以说自己用的是BCI认证棉花，也就是说如果你是品牌，中国品牌必须入会交钱才能说用了BCI认证，而外国品牌似乎用了没有加入BCI的棉花产商，照样可以说用的都是BCI认证的棉花。所以BCI就是一个欺负人的机构，对非洲、印度、中国的棉花产商敲诈勒索、威胁克扣；而对西方品牌却网开一面，双重标准，而BCI的理事会上居然有H&M这种快时尚、严重破坏环境保护的企业，所以我的定论是BCI不过是一个西方破坏环境的公司给自己洗白，外加勒索棉花生产商和象中国这种大服装产地本土品牌会费钱财的机构。这种说一套、做一套的机构怎么可能存在？而且在中国有办事机构？就是我们自己忽视了标准的建立，作为最大的时尚生产国和消费国，我们没有建立自己的标准，连在我们国家卖衣服都是用的五花八门的尺寸标准，美国人用美国人的尺码在中国卖，英国人用英国人的尺码在中国卖，要知道人体是不一样的，各个国家都会要求服装板式是根据当地的尺寸标准做的，而中国，作为服装最大市场，从来没有这么要求过进口服装品牌。相反，我们的企业被这种国际假标准勒索，而这其中的故事更是一部血泪帐。中国大部分服装公司都是靠接外单起家的，而外单的定价是逐年递减的，外国的零售商用大订单来诱惑威胁中国服装企业，让他们降价再降价。这也迫使中国服装企业要在各个方面降低成本，环保、人工都是在这种压榨下的牺牲品。为了迫使外国品牌公司不再如此压榨中国工厂，很多民营企业家加入了国外这些所谓建立环保标准、劳工待遇标准的行业NGO，交年费，当然一旦是会员后，的确可以保证中国服装生产商微薄的利润。所以我总是说，中国没有时尚产业，只有服装工业。但是今天的中国是时尚产业最大的市场，有一个中国品牌老板跟我说，他立志不做OEM（加工厂）就是因为时尚行业的利润链是个笑脸，左上角是品牌，占利润链中45%，右上角是零售，也占利润链45%，最下面，笑不起来的部分，只有最多10%的利润是加工厂，而加工厂又是需要大型投资的企业。所以快时尚没有一个是有自己加工厂的，他们把最难干的活儿甩给穷国家的血汗工厂，中国不穷了，就去越南，越南富了去孟加拉，总而言之，快时尚就是靠压榨工人、破坏环境而成长起来的美国快消费现象。这种时尚产业链的最终受益者是美国的权贵，在二战以后，特别是70年经济危机以后，资本主义走向何方成为美国和西方权贵的重要论题，而消费主义就是这个问题的答案。让西方的老百姓能够用最低的价钱买到类似昂贵的物品，让他们把精力都放到消费上面，不要去考虑资本主义的贫富不均等阶级问题。为了生产这些廉价的消费品，当然他们要找到成本最低、劳动力充足的第三世界国家。全球化经济就开始了，必须承认中国的发展和全球化经济分不开，但是我们需要一个公平的对话机会，一个公平的全球机构，一个互相尊重，共同合作的新游戏规则。时尚行业来中国的第一波是奢侈品，因为中国有了国际品牌酒店，而这些酒店需要卖和他们客人相匹配的商品，可以说奢侈品进中国是因为有了合适的销售环境。但是快速时尚进中国就不一样了，快速时尚品牌是有一个算法的，好像是当一个城市的人均收入超过2500美金什么的，快时尚品牌就会以闪电速度进入。快时尚品牌就是赤裸裸地冲着钱来的。我记得H&M上海开店，人山人海，好像东西都是白给的，他们还找了一个著名设计师做联合品牌，忘了是谁了。之后我还见过韩裔美国人的forever 21 品牌，一样，记得很清楚，他在问我能够做什么活动，轰动一时，我问他要卖什么，他说我的牛仔裤在美国6美元一条，在中国是不是可以卖疯了。他说这个的时候我脑海里全是珠江三角洲那些被染成五颜六色的河流。我告诉他，我没招儿卖6美金的牛仔裤。奢侈品来了，快时尚来了，那当然，西方的时尚媒体也要来的。第一个进中国的是法国的ELLE杂志，中文叫《时装之苑》。法国人进来很早，可以说不完全是钱驱动的，有点文化先入为主的概念，要知道法国人是非常懂得用软实力的。皮尔卡丹来中国让他们意识到，80年代的中国在生活享受和美感追求上还是一张白纸，直接把法国人的审美植入中国人脑海里对未来法国时尚在中国市场大展宏图是必须的前期准备。必须说，这招儿很成功。到了90年代末，大部分奢侈品牌已经进入中国，所以熊晓鸽就带着IDG投资了时尚杂志，引入了美国出版集团赫斯特下面的品牌：《COSMO伊人》，《Esquire》，《时尚芭莎》等等。那时候我已经开始做iLook，一本本土时尚杂志，我还记得我在燕莎百货商店门前的报刊摊上看见第一本Cosmo的封面，心里咯噔一下，完了，整个中国女性的审美要完全西洋化了，而且是那种积极暴露、我美我霸道的美国式审美，我突然觉得我这小小的本土杂志，象一个小老鼠，随时有被大象踩死的可能。几年后，美国的康德纳斯集团就带着时尚媒体的最头部刊物《VOGUE》进入中国了。女魔头就来来。这时候，中国人的审美就是欧美时尚行业在中国做买卖的奠基石，设想如果我们还是旗袍、长衫，怎么可能卖得出去西服和超短裙？《VOGUE》进入中国之后，中国的时尚舆论就紧紧被海外媒体控制着，中国品牌的存在空间总是被挤压，而这些海外媒体和海外快时尚公司总部又是密切合作的，中国品牌和本土杂志的生存空间格外的困难。也就是因为哪怕在中国，本土的时尚舆论也是控制在西方出版社手里，所以当“新疆棉”这类事情发生，中国时尚舆论会全体失声，他们的海外总部不可能让他们做任何动作，而实际上，这些中国时尚编辑那个不是心知肚明？所以回到新疆棉事件，我不是幸灾乐祸，但是是个好事，暴露了我们如果要带动内销，时尚的审美和美育是多么重要的事情，我说的不是100个最佳服装搭配，我说的是时尚的语境，我们自己的服装传统，我们对服装尺寸、原料的标准，需要我们树立了，不能再听别人摆布了。最后，有人，有很多很多钱的人，我觉得应该是一个大的电商平台，或者一个要崛起的电商平台，要去莆田救一下哪里的厂家，这些快时尚会马上叫停生产订单，会造成失业，技术流失，好的师傅一旦回家了就招不回来了，我觉得中国网红、潮牌和电商平台应该去帮帮这些OEM厂家。让他们不要因此关门 北京                     ",False,无,2021-03-30 23:34,iPhone客户端,3,0,0
Jww0KuwA3,https://weibo.cn/comment/Jww0KuwA3?uid=1708144570&rl=0#cmtfrm,"转发理由:总感觉这位女同志下一秒就会说：“您说我干巴巴的 ”  
原始用户: 苏俄转播
转发内容: 自制婴儿手推车莫斯科，1976  原图 ",False,无,2020-12-02 01:23,iPhone客户端,1,0,0
JthLi8XeR,https://weibo.cn/comment/JthLi8XeR?uid=1708144570&rl=0#cmtfrm,"转发理由:肯定已经累虚脱了。大门未知子做完手术才喝两小杯葡萄糖，看来编剧还是低估了外科医生的劳动强度  
原始用户: 头条新闻
转发内容: 【#医生手术后喝葡萄糖水遭质疑# 回应：算进科室支出】#医生回应手术后喝葡萄糖水#近日，一段医生手术后豪饮葡萄糖吊瓶的视频在网上走红，有部分网友质疑“这水谁付钱”。据悉，该名医生名叫郑涛，是陕西西安某医院神经外科医生，他表示，当天在做一台脑干出血的手术，凌晨4点刚下手术台，由于手术中途不能喝水，当时嗓子都快冒烟了，就直接喝了一瓶含量5%的葡萄糖水。对于网友的质疑，他表示这瓶水是算进科室成本里，手术中算进病人的费用是需要开具处方的。@N视频  N视频的微博视频                     ",False,无,2020-11-10 19:36,iPhone客户端,2,0,0
Joegjp7Im,https://weibo.cn/comment/Joegjp7Im?uid=1708144570&rl=0#cmtfrm,东湖国际附近从汽车引擎盖里救出的小奶猫，通体乌黑，黏人，懂事，会吃猫粮会使用猫砂，因家中大猫出现应激反应无法收留，现寻爱心人士收养，请电联13659877715 @武汉市小动物保护协会  [组图共4张] 原图 ,True,无,2020-10-08 13:30,iPhone客户端,22,8,2
JoamldZDE,https://weibo.cn/comment/JoamldZDE?uid=1708144570&rl=0#cmtfrm,转发微博已被删除,False,无,2020-10-08 03:34,iPhone客户端,0,0,0
Jo9Kf5mkJ,https://weibo.cn/comment/Jo9Kf5mkJ?uid=1708144570&rl=0#cmtfrm,"转发理由://@我摘桃桃换酒钱:肖战好福气啊//@翅膀喵养空凤:我也不说谁好不好坏不坏，就这粉丝，谁都得糊……  
原始用户: 翅膀喵养空凤
转发内容: 实在是太有既视感了，对不起，我实在没忍住……  翅膀喵养空凤的微博视频给配了音: 星宿老仙，法力无边！神通广大，法驾中原！原视频喊的是""硝烟四起，为战而来""国庆节哦！红旗下喊这种口号合适？完整视频在这里  http://t.cn/A6bcKjw5更新…居然还有40分钟的http://t.cn/A6bcRdsG 再更新，上面是小破站的，现在放浪形骸的http://t.cn/A6bcpQNt 杭州·美丽洲公园 更新地点的问题http://t.cn/A6bc3eHr 杭州·美丽洲公园 杭州·美丽洲公园 再度更新:他们进入了川美http://t.cn/A6bVtFe5 杭州·美丽洲公园                     ",False,无,2020-10-08 02:00,iPhone客户端,0,0,0
JnOWuvpMc,https://weibo.cn/comment/JnOWuvpMc?uid=1708144570&rl=0#cmtfrm,转发微博已被删除,False,无,2020-10-05 21:02,iPhone客户端,0,0,0
JngsBhb31,https://weibo.cn/comment/JngsBhb31?uid=1708144570&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 天狼星_Jephonatasia
转发内容: #体能测试#  既然如此就别怪我翻旧账了啊苟仲文局长。担任北京教委书记的时候“十五条禁令”被家长抗议称是毁了一代孩子。成都声援刘国梁教练事件按头让运动员道歉，扣帽子。让冬季运动员练夏季项目，让跆拳道教练跨界教足球，当年被讥讽为“少林足球”。还没完，还有更多，搜苟仲文这个名字都足够辣眼睛。你还要把中国体育界祸害到什么地步才算完？这种在哪个单位都是毒瘤中的毒瘤的领导干部缘何能担任体总局长？         [组图共4张]      原图                     ",False,无,2020-10-02 05:15,iPhone客户端,0,0,0
JmU5Gur91,https://weibo.cn/comment/JmU5Gur91?uid=1708144570&rl=0#cmtfrm,转发微博已被删除,False,无,2020-09-29 20:19,iPhone客户端,1,0,0
