微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KgQw9z9lR,https://weibo.cn/comment/KgQw9z9lR?uid=1296084034&rl=0#cmtfrm,"转发理由:原来哪国都一样//@梁宏业_北极ASD:回复@海水遇见火焰:现在基本上是一帮不做户外运动的键盘党和做户外运动的专业党在对掐。//@海水遇见火焰:有点好奇他们的看法  
原始用户: 梁宏业_北极ASD
转发内容: 马卡报转了我国100公里越野跑灾难，我在看西班牙人的评论。  ",False,无,2021-05-23 22:55,无,0,0,0
KgPp7ocUg,https://weibo.cn/comment/KgPp7ocUg?uid=1296084034&rl=0#cmtfrm,"转发理由://@没有人比我更懂杭之冯玥://@欧美二线品牌://@卡李://@说啥子呢加班要紧://@真理快递员:破防了…  
原始用户: 天狼星alpha
转发内容: 朋友圈看到的🙏  原图 ",False,无,2021-05-23 20:05,无,0,0,0
KgPoI2WbO,https://weibo.cn/comment/KgPoI2WbO?uid=1296084034&rl=0#cmtfrm,"转发理由://@花落成蚀:真英雄啊//@江宁婆婆:要大力表彰  
原始用户: 中国青年报
转发内容: 【#牧羊人连救六名山地越野赛选手#】5月22日，突如其来的恶劣天气让五名越野赛选手汇集一起。此时，甘肃景泰县常生村牧羊人朱克铭正在窑洞避雨。听到求助声后，他循声走出窑洞，看到一群选手中有一位已经在抽搐。朱克铭把大伙带到窑洞，又生起了几堆火。随后他跑到有信号的地方，拨打了景区的救援热线。      张望救援队时，朱克铭又发现一名已经失温倒地的选手。大家忙着把他抬进了窑洞。经过烤火取暖，窑洞中的六名选手体力渐渐恢复。同时，救援人员也抵达了窑洞所在地，将六名选手带往安全地点。（中青报·中青网记者王豪 马富春）甘肃白银山地越野赛 牧羊人连救六名选手         [组图共3张]      原图                     ",False,无,2021-05-23 20:04,无,0,0,0
KgPcFjcCu,https://weibo.cn/comment/KgPcFjcCu?uid=1296084034&rl=0#cmtfrm,"转发理由://@花落成蚀://@碎叫:转发微博  
原始用户: Rabbit每日爆料
转发内容: 长沙有太多感动了  [组图共6张] 原图 ",False,无,2021-05-23 19:34,无,1,0,0
KgPbJ4oiE,https://weibo.cn/comment/KgPbJ4oiE?uid=1296084034&rl=0#cmtfrm,"转发理由://@花落成蚀:放羊大叔可以说是活菩萨了，这种情况下出现，应该不止救了一个人 //@水瓶座的Tata:这个就是当时！左边的是大叔  查看图片  
原始用户: 涛哥在跑步
转发内容: 各位微博网友大家好，我叫张小涛，昨天参加了甘肃白银山地马拉松。 昨天早上七点半，我们到达赛场做一些活动准备。当时一直在刮风，气温很低，因为赛场在景区，我们就在景区旁边的小店里取暖休息。九点的时候我们起跑，当时依然还有有很大的风，很多人的帽子都被吹跑了。前20公里的都还好，情况都比较正常。 到cp2之后就开始出问题了，我算跑得比较快的，在前几名，到达cp2的时候就开始下雨，沿着黄河边跑了一段之后就开始爬升，cp2到cp3是爬升路段，这一段也是出事的地方。 在山下的时候已经有风雨，越往上风雨越大，到半山腰的时候雨里开始夹杂冰雹了，一直往脸上砸，我眼睛都开始模糊了，有些看不清路。 当时我在路上超了一位叫黄关军的选手，我当时还跟他打了招呼，他用手指了指自己的耳朵又摆了摆手，意思就是听不见，后来我才知道他是聋哑人，当时他状态已经开始不好了。还有一位来自贵州的吴攀荣的选手，我们从赛程开始就基本在一起跑，到达半山腰之后他开始全身发抖，说话都开始哆嗦，我看他状态也不好，就用胳膊挽着他一起。后来的记忆我也有点模糊，可能是风太大了路太滑了，我们没有办法一起搀着走，因为搀着走我们都要摔倒，慢慢分开了。我当时想着翻过这座山应该就好了，我就赶紧向前跑，这时候我应该是第4，吴攀荣是第5，黄关军是第6，很难过的是到现在为止，前6名只有我一个幸存者了。 我在继续往上跑的时候，因为风太大，就一直在摔跤，摔了不下十跤，肢体也比较僵硬，感觉身体慢慢不受控制，摔最后一跤之后我就起不来了。这时候我还有一点意识，我就赶紧拿保温毯披上。之后我就拿出GPS定位器，按了SOS，之后我就昏过去了。 在山上昏迷了大概有两个半小时左右，有一位放羊的大叔经过，把我扛到了窑洞里，生了一堆火，把我的湿衣服脱了下来，用被子把我包了起来，又过了一个小时左右我醒了过来，有了意识。 当时窑洞里还有其他选手，他们情况都比较轻微，大家一起在窑洞里取暖。因为那个地方不好救援，所以大家等我醒来之后一起走下山。到山底之后，白银的医护人员、武警等等都来了，昨晚也搜救了一晚上。我昨晚在平台发了一个报平安的视频之后就一直没有睡觉，一直在等搜救的消息。 我现在除了手发麻之外，就是一些皮外伤了，身体暂无大碍，现在准备回老家跟家人相聚，让他们放心，也感谢各位网友的关注。关于这次的意外，作为参赛者我也觉得无比悲痛，在此向所有遇难的同伴们表示哀悼，一路走好！最后最应该感谢的是救我的大叔，如果没有他，可能我真的就留在那里了，再生之恩，永生难忘！！！         [组图共4张]      原图                     ",False,无,2021-05-23 19:32,无,0,2,0
KgNEgCpu2,https://weibo.cn/comment/KgNEgCpu2?uid=1296084034&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: Vista看天下
转发内容: 【#航拍长沙市民送别袁隆平长队#】5月23日上午，湖南长沙明阳山下，哀乐低回。自发冒雨前来的长沙市民排成长队，为袁老送别。很多人衣着黑衣或白衣，手持黄花，神情肃穆。#袁隆平院士遗体送别#仪式明日举行，一路走好！封面新闻的微博视频   ",False,无,2021-05-23 15:37,无,0,0,0
KgNceAHKv,https://weibo.cn/comment/KgNceAHKv?uid=1296084034&rl=0#cmtfrm,"转发理由://@谷大白话://@汗青微博:🙏🙏🙏//@小浪:甘肃山地马拉松遇难者之一，优秀的运动员梁晶生前最后一条微博//@我要躺下了:永远在路上//@梁晶267:第一次比赛比168比饿懵逼了。  
原始用户: 说球饭老师
转发内容: UTMF发布2019官方纪录片📹影片长达1小时50分钟，记录了2019年4月末环富士山越野赛（UTMF）选手从领物一直到赛前、赛中、完赛的场外细节，片子里有大量中国跑者梁晶和向付召的镜头。当届赛事男子组大家见证了中国选手梁晶、法国跑者Xavier Thevenard和美国选手David Newman的巅峰对决，最终梁晶在前半程一度领先的情况下被Xavier反超，不过他在终点拉锯战中保住了第二位，以领先第三名36秒的优势最终以20小时39分38秒取得亚军。女子方面向付召以24小时20分夺得冠军，整场比赛她没有给对手留下机会，凭借出色的发挥一路行进至终点夺冠。两位的成绩都是中国跑者出战UTMF的最佳名次，也是中国跑者征战海外顶尖越野赛事的高光时刻。@胖猴魏彪 @梁晶267 @向付召 说球饭老师的微博视频                     ",False,无,2021-05-23 14:28,无,0,0,0
KgN9u9bjj,https://weibo.cn/comment/KgN9u9bjj?uid=1296084034&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 许超医生
转发内容: #甘肃山地马拉松事故21人遇难#在这次事故中，很多消息都提到了失温。有人不理解为什么去跑越野赛会发生失温。实际上，当气温低于20℃时，失温就有可能发生。有数据显示，0-10℃ 是失温症的高发区间。剧烈运动后出汗很多，内衣会湿透，而湿掉内衣的热量传导速度，是干内衣的5倍。这会加剧体温散失，从而失温。再加上大风、冻雨等极端天气，进一步导致失温的发生。可以把失温分成3个阶段：第一阶段，轻度失温：出现颤抖，双手麻木，无法完成复杂动作，呼吸快而浅，皮肤上有“鸡皮疙瘩”，排尿增多，可能感觉疲劳和腹部疼痛。如果拇指和小指无法触碰在一起，说明肌肉僵硬、运动停止，失温症进入第二阶段。第二阶段，中度失温：这时候颤抖更猛烈，肌肉不协调更明显，行动迟缓、困难，伴有步伐跌跌撞撞、方向混乱，面色苍白，唇、耳、手指和脚趾可能变蓝。第三阶段，严重失温：语言困难，思维迟钝，记忆开始出现问题，手已经不能动了，暴露的皮肤变蓝、涨大，肌肉协调能力几乎完全丧失，行走几乎不可能，语无伦次、行动毫无理性（可能尝试钻进洞里，或脱掉衣服），脉搏和呼吸显著减慢，主要器官停止工作。如果失温后还能行动，说明为轻度状态，应立即寻找避风处，休息，换掉湿衣服，进食碳水化合物，可以喝含糖的温水，但不要大口、快速喝热水，这会剧烈扩张血管，导致低血压，进一步降低核心体温，造成复温休克。如果已经失去自我行动能力，意味着严重失温。救援人员应用布包住热源，放在失温者的腋窝、腹股沟、脖子等部位，进行回温。再用隔热层包裹起来，尽快送医院。#v光计划#                     ",False,无,2021-05-23 14:21,无,0,0,0
KgM2L5310,https://weibo.cn/comment/KgM2L5310?uid=1296084034&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 协和医生Do先生
转发内容: 如果逝去的人都会去一个平行世界，你最想对他们说些什么？  ",False,无,2021-05-23 11:32,无,0,0,0
KgM1G1zT6,https://weibo.cn/comment/KgM1G1zT6?uid=1296084034&rl=0#cmtfrm,"转发理由://@根号飞: 难以接受  
原始用户: 新浪跑步
转发内容: 根据新华社的报道，甘肃越野赛中，我们熟悉的大神梁晶也不幸遇难！ #国内越野跑顶尖选手梁晶遇难#  原图 ",False,无,2021-05-23 11:29,无,0,0,0
