微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Kg9rDoL1U,https://weibo.cn/comment/Kg9rDoL1U?uid=1094736485&rl=0#cmtfrm,我分享了文章 美股史上最大股灾已经在不远处？  ,True,无,2021-05-19 09:16,iPhone客户端,0,0,2
Kg3I07PPq,https://weibo.cn/comment/Kg3I07PPq?uid=1094736485&rl=0#cmtfrm,"转发理由:有种发我个s码，我当露琪紧身小背心穿。  
原始用户: 北漂民工的日常
转发内容: 【福利：转发抽奖送大师兄侯昊签名文化衫】刚刚去问了大师兄，废话不多说，你们要的文化衫我给你们要来了，关注我并转发本微博，抽5个人送招商中证白酒基金经理侯昊亲笔签名的文化衫。只有白色的（好签名），尺寸分大小，随机发货。@招商基金  #招商中证白酒指数[超话]##招商基金侯昊[超话]# 抽奖详情         [组图共2张]      原图                     ",False,无,2021-05-18 18:40,iPhone客户端,0,0,0
KfCeOcfAU,https://weibo.cn/comment/KfCeOcfAU?uid=1094736485&rl=0#cmtfrm,"转发理由:每逢大风大雨都给骑手打赏，大家都不容易。  
原始用户: 月风_投资笔记
转发内容: 2020年，全国城镇登记失业率为4.20%，全年的城镇新增就业人数为——1186万人，这个数字比2019年少了166万人。当然，这个是增量数据，美团在2019年末的骑手人数是399万人，这个数字的最新版本是470万人。考虑到骑手的高流动性，我们可以粗略估计，美团过去一年，通过骑手给全社会提供了80-100万左右的新增岗位。——虽然它们是挂在第三方劳务派遣平台上的。单单美团一家，提供了全中国6-8%左右的新增城镇就业岗位。美团2020年的营业收入达到1148亿元，同比去年增长17.7%，这是所有它收到的钱，注意，是收入不是利润。在餐饮外卖这个板块，美团的外卖佣金收入585.92亿元，同比增长18%，占外卖收入的88.4%，其他还有点广告类收入。但是付给骑手多少工资？486.92亿元，同比也是增长18.6%，占外卖佣金收入比重的83%。简单的说，美团已经把整个收入的8成，分给骑手了，外卖的经营毛利是多少？28亿。经营利润率是4.3%，甚至比不上键盘侠买的理财产品。就像前面那位朋友无意中算错的那样，保险每天3元，这个成本如果都由美团承担，470万骑手一年的成本是51亿元。注意，每个骑手每天只加了3块钱成本。通俗的讲，已经把营业利润（不亏损的前提）压到极致了，已经把骑手的效率提升到极致了，但是就是这样感觉的一个业务。——真正解决问题的关键，其实是6块钱的快递费定错了。谁是真正意义上的受益方，用全球最便宜的价格，享受了全球最好的外卖服务的消费者。上面的全部是冷冰冰的数字，这就是所谓的人口红利。——再加一句吧：你们反对的人也觉得很痛苦，理解的人也觉得很痛苦，大家都觉得没有完美的答案。其实你们摸到了问题的核心，这就是所谓的中等收入陷阱的一大表现。我们的人均GDP，我们的人均收入，必须在这个基础上再提升一步，达到发达国家的中等以上水平，很多分配机制问题就会一下子被化解掉。通俗的讲，大家都宽裕了。加油吧，慢慢来。                     ",False,无,2021-05-15 20:44,iPhone客户端,0,0,1
KfoyGdNRd,https://weibo.cn/comment/KfoyGdNRd?uid=1094736485&rl=0#cmtfrm,#微博8周年#2009年8月28日，微博开放公测。今天，我注册微博3922天了，你呢？ http://t.cn/A6c8AVwG  ,True,无,2021-05-14 09:54,手机微博触屏版,0,0,0
Kfk9m3s9k,https://weibo.cn/comment/Kfk9m3s9k?uid=1094736485&rl=0#cmtfrm,#多美卡[超话]# 真香 #微车摄[超话]#  [组图共6张] 原图 ,True,无,2021-05-13 22:41,多美卡超话,0,0,0
Kfgyx9q4p,https://weibo.cn/comment/Kfgyx9q4p?uid=1094736485&rl=0#cmtfrm,"转发理由:最怕虫子了，千万别中！  
原始用户: 海洋堂KAIYODO
转发内容: 抽2个虫虫6月12日 #wf2021上海# 前一天开。卷即可【RevoGeo 大田鳖 】 上海WF会场售价：539元■大小全长约155mm■可动18处■付属品・透明展示台（可使用2种支架）・GEO用支架（长）+GEO支架（短）・GEO磁铁底座・蜻蜓幼虫（水虿）■可动加工大津敦哉■原型制作吉良かずや■制作总指挥松村忍#日本情报# #海洋堂# #可动# #昆虫# #模型#         [组图共13张]      原图                     ",False,无,2021-05-13 13:32,iPhone客户端,0,0,0
Kf4XXwr6a,https://weibo.cn/comment/Kf4XXwr6a?uid=1094736485&rl=0#cmtfrm,"转发理由:右下角“沈逸”，是支持不厚的那个吗？//@道格苏苏-S://@艾锐遥小屁孩:转发微博  
原始用户: 李檬萌-
转发内容: 这是悲愤要求真相的样子？这坐姿？不熟悉吗？！  原图 ",False,无,2021-05-12 08:02,iPhone客户端,0,0,1
KeWqMtbf2,https://weibo.cn/comment/KeWqMtbf2?uid=1094736485&rl=0#cmtfrm,转发微博已被删除,False,无,2021-05-11 10:18,iPhone客户端,0,0,0
KePvQceDO,https://weibo.cn/comment/KePvQceDO?uid=1094736485&rl=0#cmtfrm,"转发理由://@内藤君和西瓜酱:事发监控不翼而飞，孩子的遗体不让家长看直接送去殡仪馆，这开的是学校还是黑社会？  
原始用户: 四十九中林同学妈妈
转发内容: 吾儿林唯麒，现就读于成都49中，是一名高二的学生。于5月9号下午5点40到了学校，九点我接到学校通知，告诉我儿子已经没了，学校方简单告知了我死因是从楼道坠落...学校现在的做法是，将我们家长全部拒之门外无可奉告，想看监控不给看，想问问同学老师到底发生了什么，学校第一时间遣散了班里所有学生并警告他们三缄其口…我们在校门口守到深夜 ，没有任何正面的回答，我们是守法讲理的好公民我们没有破门没有暴力，但是作为一个母亲，我现在只想看看我的儿子，他现在还一个人冰冷的躺在哪里，有没有人告诉我？今天是母亲节儿子回学校前还给我说了母亲节快乐。对不起儿子妈妈没有保护好你甚至连公道都没法替你讨要，如果有好心人知道任何消息请随时联系我，13880227587是我的手机。谢谢了 。儿子你在天有灵请告诉妈妈发生了什么妈妈会在校门口一直等你#成都# @成都发布 @成都共青团 @微成都 @成都共青团 @成都服务 @成都49中 @中国人民日报         [组图共2张]      原图                     ",False,无,2021-05-10 16:41,iPhone客户端,0,0,0
KeODz9xVf,https://weibo.cn/comment/KeODz9xVf?uid=1094736485&rl=0#cmtfrm,"转发理由://@猫狗catdog:默默转发//@王大力如山://@债看://@我不是谦哥儿: 能说什么  
原始用户: 姚金易
转发内容: 分享图片  原图 ",False,无,2021-05-10 14:27,iPhone客户端,0,0,0
