微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KgTH8lYaH,https://weibo.cn/comment/KgTH8lYaH?uid=1573766435&rl=0#cmtfrm,"转发理由://@郑在搞e:基本把事情说清了，对女人，哪怕是八十岁的，也要端正态度，一三五讴歌，二四六赞美，周日自我批评，做到，就岁月静好，做不到，哪怕你都是对的，也是一个小丑，一个傻逼，正确不正确，都是  
原始用户: 张洲
转发内容: 摘外：我爸在我结婚当日对我说：“你跟她之间，我要问你一个问题，你是要正确，还是要快乐？”，我爸说完便抽泣起来。——“现在好了，我快乐了32年，这32年来，我没对过一次。这样挺好”  赞[76] 原文转发[46] 原文评论[18]转发理由://@郑在搞e:基本把事情说清了，对女人，哪怕是八十岁的，也要端正态度，一三五讴歌，二四六",False,无,2021-05-24 07:00 ,Share微博客户端,0,0,0
KgMECaCz4,https://weibo.cn/comment/KgMECaCz4?uid=1573766435&rl=0#cmtfrm,"转发理由:我的妈呀//@Hedgie:深房理等炒房团有几十万套房产要抛售……  
原始用户: 雪球
转发内容: 【狂降662万元！深圳学区房价格大跳水，“史上最严调控”发威，炒房不香了】 “最坚挺”的深圳学区房价格松动了！一场法拍，让学区房中的“爱马仕”——国城花园跌落神坛。近日，在阿里拍卖网上，有一套国城花园房源以2206万元成交，成交价与2月初同一户型房源相比，狂降662万元。值得注意的是，这并非个例。自2月8日官方指导价发布以来，深圳二手房市场接近冰封，连“最坚挺”的学区房都开始“批量”降价，一个前期被“爆炒”的片区一周内报价下跌10%，炒房突然不香了。（中国证券报）                     ",False,无,2021-05-23 13:05,OPPO超视野全面屏R15,0,0,0
KgMDx4WB1,https://weibo.cn/comment/KgMDx4WB1?uid=1573766435&rl=0#cmtfrm,"转发理由:对//@和硕礼亲王:没有健康和家庭的温暖，其他都是枉然。  
原始用户: 京城律少
转发内容: 人生唯健康与家庭不可辜负，其它的都是在此基础上的个人追求。   ",False,无,2021-05-23 13:02,OPPO超视野全面屏R15,0,0,0
KgMtjf3iT,https://weibo.cn/comment/KgMtjf3iT?uid=1573766435&rl=0#cmtfrm,"转发理由:哈哈  
原始用户: 扫地好辛苦
转发内容: 等我有钱了，一定雇很多科学家发明时光机，把觉得过去生活好的沙雕全都送回去。  ",False,无,2021-05-23 12:37,OPPO超视野全面屏R15,0,0,0
KgMsutT9y,https://weibo.cn/comment/KgMsutT9y?uid=1573766435&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 科学未来人
转发内容: 刚发现网友@渝嘻嘻 把我发的“食物与尿酸关系最新研究”，给逐个翻译成了英文。周转一下，研究表明，患痛风以及痛风发作可能主要是遗传基因不好，发作跟饮食关系没那么大，除非一次性大量摄入高嘌呤食物（如啤酒、葡萄酒、烈酒等致血清尿酸盐升高）。图1：蓝色表示升尿酸盐，黄色降尿酸盐。图2：中国官方公布的高嘌呤食物表。对男性，啤酒、葡萄酒和血尿酸盐升高有关；鸡蛋、脱脂牛奶、黑面包和血尿酸盐降低有关。对女性，啤酒、烈酒和血尿酸盐升高有关；奶酪、脱脂牛奶和血尿酸盐降低有关。→_→         [组图共4张]      原图                     ",False,无,2021-05-23 12:35,OPPO超视野全面屏R15,0,0,0
KgM447m7A,https://weibo.cn/comment/KgM447m7A?uid=1573766435&rl=0#cmtfrm,"转发理由://@陈如是说:这么说吧。帝国这一把相当于60年苏联撤走核专家。如果是苏联人手把手“教”我们手把手学，64年我们是搞不出原子弹的。一逼，二加上老师的条条框框没了，彻底放飞了自己。兔朝就怕激//@玩糖的:好文章。每个人每个组织都要开放头脑，持续学习，否则就会进入信息茧房，自我麻醉  
原始用户: 姬永锋
转发内容: 有时候我都在想一个问题，为什么美国直到2018年才开始对中国大打贸易战，并且把一堆中国公司送上实体清单。难道美国人没有意识到有点晚了吗？这个时候中国制造业增加值超过美国已经八年了（中国的制造业增加值是在2010年超过美国跃居世界第一的），2018年的中国也已经是世界第一货物贸易大国了（中国的货物进出口贸易是在2013年首次超过美国跃居世界第一），2018年的中国内需市场也早已成为经济增长主力，2014-2018年国内消费连续五年成为推动经济增长的最大动力，2018年国内消费对经济增长的贡献率为76.2%，大大超过了出口顺差对经济增长的贡献。 中美的科技战也是在2018年开始的，以中兴事件的开始为标志，而在接下来几年美国把华为，中广核，海康，大华，旷视科技，商汤科技，科大讯飞，中芯国际等中国科技公司送上实体清单。在2020年9月更是对华为彻底芯片断供。但是问题在于，国内对半导体产业链去美化的反复分析，中国当前国内的产业链在28nm工艺节点实现去美化生产已经逐渐接近成熟，这意味着华为即使在极端严酷的条件下依然存在着较大的生机。国产的头部半导体设备和半导体材料厂家，在2020年已经初具规模并且已经具备一定的技术实力。国产28nm工艺节点光刻机也刚好在十三五规划中，按照时间点要在2020年研发完成，刚好可以在2021年上产线验证。而如果把时间从2020年倒推五年到2015年，那个时候的中国半导体生产设备和材料厂家，不要说上市并且有几百亿人民币的市值了，公司规模都很小，甚至在网上也查不到公司的营收和利润信息，关于这些企业的新闻也非常少，在国内芯片公司产线应用国产设备的也是寥寥无几，今天在大力应用国产化设备的长江存储和合肥长鑫公司，在2015年甚至都还不存在。美国人直到2020年才真正的芯片断供华为，这让我感到有种天助我也的感觉，那就是如果美国的打击早来五年甚至十年，以那个时候国产半导体产业链的发展完善程度，那华为的生存胜算就很小了。 这是一个让人疑惑的问题，美国为什么就没有早点动手呢?对于一个组织来说，耗时最长的阶段莫过于“形成共识”阶段，因为阻止内部每个人的认知不一样，每个人的观点不一样，每个人的利益不一样。那么对美国，一定也有一种力量在阻止着他们提早对中国做出反应，所以他们直到2018年特朗普政府时期才开始全面对中国动手，走向日益敌对，尤其是在2020年特朗普任期即将技术的最后几个月，对华的敌对行为达到了一个高潮。 这种力量首先是经济利益的捆绑，就是那句著名的话“经贸合作是中美关系压舱石”。美国的跨国公司，苹果，高通，博通，英特尔，美光，福特，通用，波音，星巴克，肯德基，麦当劳，可口可乐，百事可乐，耐克等等，都从中国市场获得了巨额的经济收益。以星巴克为例子，2020年第四季度该公司在中国市场的销售额就达到9.11亿美元，注意这只是一个季度的营收。还有百胜中国公司，这是美国百胜餐饮集团的中国事业部独立运营成立的公司，旗下拥有肯德基，必胜客，东方既白，小肥羊，黄记煌等餐饮品牌，2020年实现营收82.6亿美元，是中国最大的餐饮集团，营收远远超过海底捞，也就是说中国最大的餐饮公司是家外资企业。美国的贸易商，零售商和消费者也从大量进口的中国商品中获得了收益。 但是，尽管这个经贸关系非常重要，也是非常重大的利益，是中美关系稳定的“压舱石”但它在2018年之前和之后都是存在的，导致美国态度剧烈变化的显然不是经贸关系利益突然发生了巨大的变化，而主要还是美国国内的对华思想共识在逐渐变化了。非常显然，美国的精英们终于开始认识到中国是一个强大的，难以对付的，而且不会自行崩溃的对手了，必须要宁可舍弃部分经济利益，也要对中国进行遏制。 这让我想到一个问题，美国国内对华遏制的共识在行动上体现的这么晚，是不是因为西方社会对中国普遍存在的偏见和扭曲宣传，在很大程度上影响了西方精英的客观判断, 阻止了其对华采取遏制政策共识的形成。这种遍布整个西方社会的，无孔不入的对中国的偏见式，扭曲式的宣传，不只是让西方民众对中国形成了错误的印象，甚至连相当大一部分西方精英分子也不能幸免的被洗脑。这使得那些清醒认识中国必将持续发展走向强大，认为必须尽早对中国进行遏制的势力始终无法在精英层中获得主导权。 前不久我看到了一篇文章，作者黄亚生是美国长期研究中国和印度经济的华裔政治和经济学家，他出生在中国，本科哈佛大学毕业，先后在密歇根大学任副教授，哈佛大学教授，现在麻省理工学院担任教授，是绝对的精英人物。他在美国学界在比较中国和印度道路时，认为印度模式更优，他的一篇文章(写在大约2010年左右)论证为什么印度模式优于中国模式，里面提到一个有趣的细节，""我在MIT（注：麻省理工学院）有一门中印比较的课，教了5年，每年都有人质疑中国经济的统计数字。到现在为止还没有一个人质疑过印度的统计数字。""                 图片                          黄亚生教授其实是想把这个作为论据，论证印度模式的优势，并且说明一个国家的透明度和可信性多么重要。但是我注意到的点是，在麻省理工学院这样的美国精英学生聚集的高校，这些未来掌握着美国各行各业权力的精英学生，喜欢质疑中国经济增长的数字是假的，却没有人质疑印度的数字。而教他们课的教授，则在向他们教授印度模式优于中国模式的观点。 其实中国经济的增长是非常明显的，是方方面面的，非常容易验证的。比如进出口数据，和中国产生贸易的国家和地区也是有统计数据的，很容易和中国海关发布的数据进行交叉验证；再比如经济的发展需要能源供应，那么从中国每年进口的石油数量增长也可以判断中国的发展趋势，研究政治经济学也可以通过中国领导人的出访目的国行程，看出石油是否在中国对外议题中越来越重要，例如非洲有个国家名字叫安哥拉，如果查询中国和安哥拉的外交互动，会发现级别和次数都明显很高，这是为什么呢？因为安哥拉是中国在非洲最大的石油进口国。再比如电子和汽车是两个制造业的超级造富产业，那么可以通过全球顶尖的电子，汽车零部件企业的财报，分析其中国市场业务占比，以及在中国生产的汽车数量进行判断。实际上这样各种方方面面的数据实在是太多了，我记得我2010年去南非参加一个展会，嗯没错这是遥远的地方，而且这个展会名气也没有那么大，结果到现场一看几乎一半的展位是中国公司，现场到处是中国同行和销售人员，你一看就知道这个行业中国是什么地位。 实际上如此众多的方方面面，我倒是觉得中国真正困难的是，要想掩盖自己正在迅速发展和崛起的事实反而太难了，从进出口，外资，基础设施数量，能源供应，全球上市公司财报，国际展会的中国公司数量，前往中国的航班数量，中国的外交重点国家，中国的物价走向，对外偷渡和非法移民人数，自费留学生人数….这些各个维度，各个方面的数据都可以看出中国的发展轨迹，要想通过调低数据掩盖中国的发展，难度着实有点高。 但是在黄教授执教的五年中，这些麻省理工的精英学生，却每一届都有人质疑中国经济发展数字是否真实，认为中国是通过数据造假来营造经济繁荣的假象，相反却对印度的数字却没有人质疑，这说明他们一定是处于一个对于中国信息报道高度负面的社会环境之中，这些信息在无时无刻的告诉他们，跟西方的制度相比，中国的制度是落后的，也是得不到人民支持的，因此中国要么是夸大了自己的增长以欺骗人民维持统治，要么是增长只是短期的，不可持续的，只有西方的制度才是人类的最高级形式，是真正的可持续发展，持续领先的制度，因此不认为中国的制度在长期的维度上能够对西方构成挑战。以上这样的信息一定是海量的，无孔不入的，因此才有可能形成这样的认知。简而言之，他们生活在一个“厉害了我的制度”的环境中，形成了一种本能的，根深蒂固的认知，质疑中国的各种问题在大脑中形成了“话题优先权”，以至于在中国的增长如此容易验证的情况下，这些麻省理工的精英学生把重点放在不断质疑中国的发展数字是虚假的上面。面对如此海量的负面信息输入，连这些精英人物对中国的认知也无法逃脱和避免受到影响。原创 深圳宁南山  宁南山                     ",False,无,2021-05-23 11:35,OPPO超视野全面屏R15,0,0,0
KgM3elgy3,https://weibo.cn/comment/KgM3elgy3?uid=1573766435&rl=0#cmtfrm,"转发理由:好吃吗?//@水獭otter:这个卖像太高级了。可以做出非常上档次的菜。  
原始用户: 市场博物
转发内容: 湖北恩施，洋合是什么东西？ 恩施市  [组图共3张] 原图 ",False,无,2021-05-23 11:33,OPPO超视野全面屏R15,0,0,0
KgM2Kf6Xa,https://weibo.cn/comment/KgM2Kf6Xa?uid=1573766435&rl=0#cmtfrm,"转发理由:我胖我光荣//@pkuwd:一有机会就积攒脂肪，本来就是人类适应恶劣环境用的，谁能想到人类竟然能让环境长期舒适，食物随手可得呢？老天爷呀！本来是多么优质的基因！  
原始用户: 托马斯大官人
转发内容: 出事儿的都是低体脂率大神，像读物博主这样一身肥肉的菜鸟还是安心在健身房做哪托儿吧。不知道大家发现没有，咱们一身肉其实也挺有乐趣的：跑到最后肥肉迎风一甩，竟然平添几分势能，一下子甩出去好几米，隐隐竟有推背感。真是其乐融融，心满意足。等跑好了，最远不过奥林匹克森林公园，风驰电掣，惊起几对野鸳鸯。👏👏              原图                     ",False,无,2021-05-23 11:32,OPPO超视野全面屏R15,0,0,0
KgLPYAsLC,https://weibo.cn/comment/KgLPYAsLC?uid=1573766435&rl=0#cmtfrm,"转发理由://@陈如是说: 失温是户外第一杀手。十好几年前喜自驾，第一次去塞外拍日出，完全低估了草原日出前的大风和低温，防风裤级别不够，一下车才不到一分钟，感觉下面裸奔了。赶紧回到车上加裤。要是当时抢片不回去加裤，估计要傻逼了//@傅峙峰: 记住失温和防护 保暖 防风 防雨 一个都不能少  
原始用户: 傅峙峰
转发内容: 以前玩过一次户外，各种保障都是随行的，专门有人负责，如遇意外随时救助。领队跟我们说，别看贝爷就出来户外，贝爷的节目就是节目，看着学会死人的，户外十有八九死的是失温，所以保暖防风防雨首先要做到位。最后还说，自己可以玩玩郊游，别玩户外，我们提供这么多保障供给你当假的啊？ 知道郊游和户外的区别哇？我当时第一次听到失温这个词，还以为是尸瘟……一路上一直聊天，听他说多了就知道，户外根本就是个极其专业的极限运动，一般人还是不要参与，首先要做到正确认识这一点。                     ",False,无,2021-05-23 11:00,微博 weibo.com,0,0,0
KgLL32aSm,https://weibo.cn/comment/KgLL32aSm?uid=1573766435&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 深圳宁南山
转发内容: 发布了头条文章：《是谁掩护了中国崛起？》  是谁掩护了中国崛起？  ",False,无,2021-05-23 10:48,微博 weibo.com,0,0,1
