微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Hej5mmTxM,https://weibo.cn/comment/Hej5mmTxM?uid=317894677&rl=0#cmtfrm,大家好，感谢关注@Dr_任，我在【爱问医生】开通了#爱问诊室#，如果您有健康方面的疑问，我将竭诚为您提供健康服务！ 抖音  Dr_任#青岛妇儿内镜中心（本部）#  专业一站式软硬镜气管食道异物治疗方案，患儿少遭罪，家长更安心，专业儿科麻醉团队（兼管小儿心胸麻醉，实力最强）、耳鼻喉科团队、纤支镜团队整合服务！做#先心病##先天性心脏病[超话]#，我们是专业的😊。简单先心成功率接近百分之百，除心脏移植外的所有先心病手术均能实施。#把爱播种在心里#。了解相关先心病知识可以在我微博里搜索   先心病。【我的诊室】了解更多>>http://t.cn/R8ilwmt #天气即天意#             [组图共9张]      原图                             ,True,无,2019-01-30 09:55,华为P9手机摄影再突破,215,84,125
KkyNj1eWl,https://weibo.cn/comment/KkyNj1eWl?uid=317894677&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 种植美学修复贺永信医师
转发内容:  【永信齿科连锁集团所属各个口腔门诊部】地址和前台预约电话：1、浦东张江广兰路429号，永信齿科永典门诊部；021-61649060；2、浦东北蔡莲溪路95号，永信齿科永恩门诊部；021-58911333；3、静安区安远路443号，永信齿科永诺门诊部；021-62888590；4、闵行浦江镇地铁站，陈行公路2388号，永信齿科永臻门诊部；021-60760262；5、金山区龙翔路819号，永信齿科永靓门诊部；021-33699112. 上海·莲溪六村         [组图共9张]      原图                     ",False,无,2021-06-17 09:08,无,0,0,0
KkyN9ulvY,https://weibo.cn/comment/KkyN9ulvY?uid=317894677&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 吉小姐的辣妈成长记
转发内容: #了不起的运动博主#【无器械3分钟站姿普拉提】打开后背·髋关节·大腿后侧☄️日常太多向前动作、太多紧张情绪，我们太需要放松和拉伸！分享3个我喜欢的普拉提站姿动作，连地垫都不需要！🌈欢迎走到户外，和Giselle吉赛尔一起普拉提，一起享受清晨和煦的阳光和新鲜的空气呀。#瘦身操##辣妈吉赛尔的修炼秘籍# 吉小姐的辣妈成长记的微博视频                     ",False,无,2021-06-17 09:08,无,1,3,1
KkyN3E6vW,https://weibo.cn/comment/KkyN3E6vW?uid=317894677&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 李鲆
转发内容: 上个月，@倩倩老师自媒体创业 告诉我，她刚发现一个有趣的案例：有个宝妈，在家全职带娃，没有收入，买菜买奶粉都要跟老公伸手。跟婆婆关系也不好，整个人都快抑郁了。后来她在网上写自己带娃的艰辛，吐槽婆婆和老公，本来其实只是想找地方发泄一下情绪，没想到引发了很多共鸣，阅读量很高，一个月居然有两三千块钱收入，足够买菜零花了。————————————————之前我说过，自媒体是最轻的创业。不管你是打工人想做点副业，还是大学生、宝妈想赚点零花钱，最简单易操作的，就是做自媒体。更进一步，如果你已经是个创业者，想打造IP 、吸引流量、促进成交，也应该去做自媒体。那么，在诸多自媒体平台里，对小白最友好的，新手最容易上路的，是什么呢？————————————————倩倩老师研究的结果，是微.头.条（上面那个宝妈的案例就发生在这里）。它有几大特点。1、适合新手。机器算法，更注重内容而不是IP ，对小白非常友好。2、操作简单。不用写长文，百把字就行。甚至有人吐槽几十个字，也成了爆款。3、门槛很低。只要有100个粉丝，就自动开通收益。提现也很简单。4、流量巨大。用户活跃，方便迅速圈粉。————————————————我让倩倩老师用了一个月时间去研究微.头.条，她自己亲自去做，了解规则，总结经验，我们又做了内部测试，然后做了一套“玩赚微.头.条”课程。一共是10天课，小鹅通授课，v .x 群答疑，原价299元，现在报名，只需要99元。我跟倩倩老师商量了一下，只要你能按时听完10节课并打卡，以及完成规定动作，课程期满，我们就把学费退给你——也就是说，你完全可以白嫖。您要是觉得合适，就到鲆论区回复666报名。                     ",False,无,2021-06-17 09:08,无,0,0,0
Kkun6uA7l,https://weibo.cn/comment/Kkun6uA7l?uid=317894677&rl=0#cmtfrm,"转发理由:假期里一床难求，经过规范内科治疗无效的，反复扁桃体化脓感染，气道堵塞等等，还是应该做，当然可能有些神医有办法控制，西医的循证医学方式也就这些办法  
原始用户: Dr_任
转发内容: 扁腺成为病灶，有害无益，权衡利弊，这种应该切除 Dr_任的微博视频  ",False,无,2021-06-16 21:54,无,4,1,0
Kkum7xQ0q,https://weibo.cn/comment/Kkum7xQ0q?uid=317894677&rl=0#cmtfrm,检验科同事🐮近日，青岛妇儿医院检验科孙鹏、李胜军、卜祥茂和温荣等人组成的科研团队撰写病例报道《Typhoidal cell are not always indicative of typhoid fever（伤寒细胞并不总是提示伤寒感染）》在国际顶尖医学期刊《The Lancet Infectious Diseases（柳叶刀-感染病学）》杂志上发表。该期刊在国际感染病学领域期刊中排名第一，2020年影响因子为24.446，是全球学者所公认最高质量、最具权威的的感染病学研究性期刊，标志着医院检验科研水平迈入新台阶。             [组图共2张]      原图                             ,True,无,2021-06-16 21:51,无,7,0,3
Kks41eWRM,https://weibo.cn/comment/Kks41eWRM?uid=317894677&rl=0#cmtfrm,牛逼啊，头条会创造神话  原图 ,True,无,2021-06-16 16:01,无,3,3,6
Kks3izqYK,https://weibo.cn/comment/Kks3izqYK?uid=317894677&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 苏小懒
转发内容: 不知道还有没有人没吃过这款新品种的——小炮弹黄瓜。长得跟个土行孙似的，夏天减脂减重必吃。同比较其他黄瓜，它清新娇嫩得可以掐出水，味浓，每根都清爽脆嫩，同是青春年少，绝不负你！！！ #618万物狂欢节##好物推选官# 粉雕玉琢土行孙山东金童玉女瓜5斤小黄瓜清新小炮弹新鲜嫩青瓜特产3包邮  [组图共6张] 原图 ",False,无,2021-06-16 15:59,无,0,0,0
Kks3b93gZ,https://weibo.cn/comment/Kks3b93gZ?uid=317894677&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 卖皮草的CC
转发内容: 全民熬夜的清仓节倒计时5天我把必！买！的皮草给你们总结了一下如果不知道要买啥款 看完这个视频最后一件必入 谁要3点前喊停一位领走 卖皮草的CC的微博视频 CC皮草 “小牛角”进口托斯卡纳皮毛一体新款皮草显瘦毛毛外套女  原图 ",False,无,2021-06-16 15:59,无,1,0,0
Kks2fe2tJ,https://weibo.cn/comment/Kks2fe2tJ?uid=317894677&rl=0#cmtfrm,7有个一两岁的孩子误喝了84消毒液过来做胃镜看看，真是听特靠谱的喝消毒液预防新冠？  ,True,无,2021-06-16 15:57,无,1,0,1
KkqEQn5qI,https://weibo.cn/comment/KkqEQn5qI?uid=317894677&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 伊净瑶
转发内容: #大咖转发召集令##微博超V新星#【999足银时尚字母图标手镯】让你的手腕光彩照人时尚精致，20～30克的999足银手镯，份量沉压手，厚度让质感升级。字母雕刻细节精致到位。亮银款时尚抢眼，拉丝哑光款沉稳大气。夏天穿短袖，你的手腕带上它就美美哒。 时尚字母手镯爱情手镯  [组图共18张] 原图 ",False,无,2021-06-16 12:26,无,0,0,0
KkqEN8afi,https://weibo.cn/comment/KkqEN8afi?uid=317894677&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 张领领是大宝呗
转发内容: 每一份痛苦都是修炼的机会 久而久之就会懂什么是选择权 选择不受别人影响 选择在刺激反应中间想到更好平复情绪的理由 淡定而平静 （很努力de在凑字啦）#大咖转发召集令##微博超V新星# 【雅妍推荐】roopy香  [组图共13张] 原图 ",False,无,2021-06-16 12:26,无,1,0,0
